Q8TBF5,Q8TBF4
Q9BQD7,O95376
Q00577,Q5T7P2
P16298,P35225
Q6UWF7,Q9H6Z9
Q96CG8,P36969
Q9GZK6,Q9H1Z9
Q96KQ4,Q9UKG1
Q96R27,A0PG75
Q96BY6,Q8N165
Q92737,P15291
P25705,Q15797
P78380,Q9H0J4
Q8TAA3,O60336
A5D6W6,Q9UFH2
P20674,P0C7H9
Q9Y261,Q0VD83
Q86XN8,Q9Y6R9
Q8N136,Q3SY56
Q9UKV0,Q9UPT8
Q96T60,P52744
Q5TYX0,P43304
Q9Y6A2,P17020
P06753,Q9UNX3
Q9NPI0,Q04743
O00767,P0DN37
Q8IY57,O14523
P0DI81,Q86UD7
O43567,Q8IZS8
P42568,Q8IUH5
P16109,Q9NWV4
Q14206,Q9Y2U5
Q9UHI8,O14610
Q9NRP2,O15195
Q9UC06,A0A1B0GUS4
Q14201,Q9UG22
Q16674,Q96EP5
Q92917,Q9H490
Q86YB7,Q8TAP4
Q9C0G0,Q8WVZ1
O00505,Q6T311
Q15650,P11717
Q9ULV1,P61927
F8WFD2,P49641
P82987,P63027
Q8WX94,Q9NZ32
Q04656,Q13356
Q96GX5,Q8IYY4
Q6NXR0,Q02108
Q9Y296,Q92665
Q14393,Q9NS85
O14530,O15155
P62820,P59046
P81133,Q494V2
Q9BQI5,O96019
Q9HCJ5,Q99856
Q9BZS1,Q9NPD8
Q9NY12,Q9UGH3
Q06710,Q9UKW4
A0A075B6X5,Q8TDS7
Q9H7S9,P0DMU2
Q9ULE3,Q99469
A0A0U1RQE8,P25205
P35659,P34982
Q8WXH2,Q5T0N5
Q9HAK2,P82663
Q14241,Q92618
P30622,Q96KR1
P56159,O94813
P09923,P0CJ71
P41182,Q13200
O60496,Q9P0L1
P07205,Q15390
Q86V71,Q99766
Q99731,Q13106
P16150,Q9UBK9
Q8IWE5,Q13015
P14550,Q9Y5X2
P31267,A6NHQ4
Q8N5Y2,Q9Y5X1
Q7RTZ2,Q16740
Q96BR5,Q02156
Q8IUD2,P50453
P22735,Q68G74
Q8TDI0,Q7Z553
Q15361,Q9Y4H4
P25092,P51688
P63126,Q9BTF0
Q9Y3R4,P05154
O60477,P48047
O14793,O00472
P15884,P11215
Q9Y2C4,O94875
A0A0K2S4Q6,O75019
Q14451,Q9UI08
Q9BXJ9,Q96AN5
Q6IWH7,P02818
Q8TD31,P43629
Q9Y264,P29083
P32971,P54136
Q9H8N7,Q7LBC6
Q9NWS6,Q12948
O75127,O43768
Q969K3,Q14562
Q9ULW2,Q8NFI4
O75204,O95816
Q9NZP8,Q15642
Q9NPY3,P13667
Q96M98,Q969U7
O95947,P05937
Q7L1V2,Q96D42
Q6IAN0,P63211
Q3B726,P98155
Q6ZQW0,Q13023
Q5T1M5,Q2PPJ7
Q9ULJ1,A0A1B0GVY4
P00352,Q9UG01
Q9UI09,Q9NSI5
Q9UI09,Q15059
Q5JSL3,P17010
P67775,A0A286YF01
Q6UY11,P16389
Q5JUX0,A1A4Y4
Q8NE00,Q7L5N7
Q96M96,Q5VUB5
P48449,A0A0A0MS14
Q96D03,Q8N0V5
O43561,Q9BYV8
P15291,Q9H1B7
Q96NG8,Q96AM1
O60285,P06315
Q13561,Q8N9I0
P40967,Q9HBV1
Q9NWQ9,Q7Z388
Q9NVU0,P17693
P35579,Q92844
Q8N1B3,O14613
Q96CW1,P62316
Q96IK1,Q15835
Q9P2F8,Q9HBE1
P20132,Q9BQC3
Q9BXF6,Q86VB7
O60733,Q9UBV7
P01817,Q6PGQ7
O75469,P18621
Q13133,Q13107
Q9NP80,Q9UBW5
Q86VD7,Q6NXT6
Q8TCT8,P55056
Q9Y6N8,Q9HA47
Q9Y2Y4,P57735
P07902,Q8NDV7
Q9BZE4,Q12857
Q9NX14,Q14966
Q6P9F0,Q9HAY2
Q96I59,Q96S53
Q8IZX4,Q6UB35
A6NLC8,Q6DKK2
Q92750,Q9NZL4
O43736,Q01201
I3L273,P17342
P19075,Q96L73
Q13557,Q9HBL0
Q9GZU0,Q9NPE3
Q9NYQ7,Q86WN1
Q5JT25,O00626
P47804,A6NGY5
P10606,A8MV23
O60936,Q8NH06
P61236,Q6V702
Q96RE9,Q70UQ0
Q9UN30,Q9NQ48
Q5T7P2,Q86U70
P58004,Q9HCX4
P55211,Q13253
Q9Y5A7,Q9NRJ1
A5PLL7,P34130
Q9BYQ5,P61968
P43235,A0A0C4DH31
Q8IYP9,P20702
Q8TCD6,Q9BX10
Q9NUS5,Q9NYW8
Q96M53,P25490
P11086,Q96RJ6
P55039,Q9NVX2
P25092,Q9HBL6
P11086,Q9NPH0
Q6ZQW0,Q14534
Q9NVW2,Q9H5J0
Q4G0W2,Q8N944
Q86YW7,Q9BYQ4
O95947,Q92890
Q96CK0,Q9BZ95
Q8TCX5,Q8NET6
O60858,O60239
O60890,O75077
Q8TC71,P51808
Q14108,Q13472
P18850,Q7L622
Q86Y97,P62269
P20671,Q8NCB2
Q86VW0,O43255
Q9Y3D6,P16333
O00746,Q8TAQ2
A6NET4,P11509
Q10713,Q96E22
Q9HAU5,P53667
Q9Y5B8,Q9H1Z8
Q9NRP7,Q6NTF7
O60566,O95201
Q8IYX3,Q14390
Q969X6,Q86VE0
Q8N2S1,Q9Y3L5
Q13309,Q13398
P49760,Q9P0S3
Q86U70,Q7L1Q6
P49888,Q9P2S5
P55285,P62269
Q9UPY3,Q96NE9
Q6KCM7,Q3B7T3
Q9UPQ3,Q5JXB2
Q8WZ33,Q8TDS4
Q6GMV2,P49918
P25787,P17480
Q8IVY1,Q8TDQ1
C9JLW8,P51795
Q4VC44,O75317
P49917,Q8NBT0
P59544,Q06495
Q96CN4,Q96LK0
Q8NDV7,Q96L34
O60830,P04196
Q9Y5W5,Q9Y2S6
Q6ZMY3,P61073
Q8TDM5,Q9NSI8
P24557,Q8N6T0
Q86U90,P41145
Q9NXH8,Q8TCT0
Q6IPR1,O60902
P21108,P28074
Q7L0Q8,O95292
Q5UE93,Q8NCB2
Q16881,A6NI79
Q5SVS4,Q13439
Q00G26,Q9GZY0
O95613,O00341
Q86V20,Q93050
Q13530,Q9H5P4
A6NCW0,P12035
P12004,O95238
P13164,P61758
Q96CV9,Q05586
O95925,Q9Y5U8
P12931,Q96JB5
P17024,Q9UM07
Q4J6C6,Q16633
Q6P0N0,O75153
Q9ULV0,Q14749
Q5FWF4,Q96M86
P22532,P43353
P30876,Q9NUD5
P17481,Q96HN2
Q92508,P48052
P51451,P62263
P35354,P32519
P01568,Q9UH17
P84077,Q96BD8
Q96HT8,Q9NRX2
Q5T215,Q92688
Q9BX26,Q7Z3V4
Q9NT62,Q9ULW8
Q6P531,A6NFQ2
Q8TE67,Q8NEM8
A3QJZ6,Q5VZE5
P01860,O43795
Q9BQW3,P52740
Q7RTW8,Q96KC8
Q16394,Q92485
Q9P1Z2,Q14541
Q9H903,Q8ND24
Q86SQ9,Q8IUC6
O00300,Q5TCM9
Q9Y548,Q8NH49
Q14247,Q9Y4B5
Q9UJF2,Q5R3F8
Q8NGX8,P01714
Q8WXX7,Q8WXG9
Q96DR4,Q6ZVN8
Q6J272,Q13555
Q14344,Q8N100
O14717,P48595
Q6P4I2,Q15075
Q6ZSS3,Q8TE73
O95206,Q9Y6X4
Q9UN73,Q6P1X5
Q6ZT21,Q14184
P21730,O43426
P31270,Q15651
O43506,Q86U28
Q8NEM2,O60361
Q9BXT4,P00813
Q8TAI7,P56597
Q9UBE8,Q9H4L4
Q9UKJ8,Q9NP58
Q96CG8,P38935
Q9H299,A2RTX5
Q92990,P50552
Q8NHV4,O15540
Q5JZY3,P29597
P55082,O15126
Q8N539,Q9H792
P39905,Q5HYN5
Q96FA3,Q9H2A2
Q6UW15,P83881
P59539,Q71U36
O94972,Q8N3J6
Q8NHQ8,P58557
O95817,B8ZZ34
O75352,Q99742
Q8N159,Q86YW7
O75380,O95571
Q92526,Q68D91
P46821,Q8NGG4
Q8NBJ5,Q8N6F7
Q7Z4H8,P0DP07
Q92556,Q04743
O96028,Q86YA3
Q7L9L4,Q9H6A0
P36269,P51692
Q86Y07,Q8N3Y7
O43463,Q86V40
Q155Q3,Q8IX18
Q5EBM0,Q9P0L1
Q6NT76,Q6ZV65
Q86UZ6,Q15776
P0DN77,P15880
Q9H8Y5,Q70EL2
Q6ZS82,P07384
P07199,P09758
Q96AK3,Q86YV9
Q14184,Q8TDQ1
P33121,Q3KQZ1
O15151,P06028
O60242,P05156
P52179,P16066
Q7Z6B7,Q9C0E4
Q76KP1,P01737
Q8NFW5,Q7RTS7
P02743,P46821
Q9UKU6,O14645
O75607,Q16676
Q9BSE2,O75564
Q6ZMZ3,Q9P2K6
Q99547,Q9Y3V2
P16152,O95817
Q6IV72,P20794
Q9NX74,Q9NY15
P15907,O43186
Q9Y223,Q9UH17
Q96DN6,Q02930
P17813,P19105
P01857,Q9Y3R0
Q6NUN0,P48065
Q9Y225,O95639
O95197,Q6PJG6
Q00444,Q9NVI7
Q99638,Q6P3W7
Q76G19,P30566
Q6P9F5,Q16637
Q0WX57,P54646
Q9NWZ3,Q5JRX3
Q9H4I2,Q6ZMG9
Q9UBF6,Q9Y233
P00739,O75636
P52429,Q2KHT4
Q9C091,P15311
P10155,Q6P9A3
Q9UBE0,Q9ULJ6
Q9BWT1,P29317
Q14152,P15382
P42166,Q9UNX4
A0A075B6I4,P31645
Q96AB6,Q1KMD3
Q92839,Q9UGI6
Q99988,Q9NQW1
Q9UBZ4,P0DPQ6
P30532,A0A075B6K4
Q9Y6H1,P18089
Q9NXB9,Q13118
Q96JC9,Q8N387
Q9Y6A4,P20290
P0DMR1,Q6AHZ1
O60423,Q8IVG9
Q15435,O14813
Q8IUQ4,P60329
Q8NFF5,Q96B70
Q96LB9,Q9BXU8
O15244,Q14012
Q6DT37,Q5FBB7
Q9UQ84,A0AUZ9
P14222,P20963
P61077,Q9Y3Z3
A6NFN3,A0A0B4J244
Q8TCT1,Q9Y467
Q07812,O75330
Q99525,Q86T82
Q5VZ89,P78386
P51817,P50416
Q9GZV7,Q96K30
Q9H4Q4,O96014
Q0VG99,P55822
Q8N1F8,P57103
Q99567,Q14330
P55103,A0A0A6YYC5
P11182,Q6NTF9
A5PKW4,Q70HW3
P20930,Q96NE9
Q86UG4,P01189
O00170,Q8TDH9
Q29980,Q70JA7
Q13591,Q9H936
Q96MC2,Q8WXA8
Q9Y615,P30050
Q9NRR6,Q14894
Q86UE6,Q8TB96
O75618,O75093
O76074,Q9UBV8
Q96FC9,Q6Q4G3
Q13724,Q9BQ95
Q8N2G4,Q99835
Q9BYZ6,Q9HAH1
Q9P270,P49069
Q6ZUB1,P17643
P03973,O15130
Q8NGR8,P32456
Q9UN19,P59537
Q86WG5,Q9NRM0
O43929,Q9NZH5
O15305,Q7RTS3
Q15678,Q16787
Q6ZNX1,Q9BQI4
Q9H237,Q9P202
Q9NPA2,Q8NB15
O75695,Q7L0Y3
Q9H3N8,Q9P0S3
P05496,Q14953
P46777,Q6QHK4
Q9UGM3,Q92685
Q9Y6D5,Q9H8X9
Q9NPD5,P10720
P04156,Q92581
Q96M98,Q6IPR3
P46821,Q04837
O94898,Q8WXA3
Q96C86,O15342
P43694,O60813
Q96L58,A6NM45
Q96JB3,P25398
Q03701,Q96BQ1
Q06455,O14490
Q9P1Q0,Q9NPC4
Q9P2K8,Q9Y467
Q6MZM9,Q9H0D2
O96004,Q9UJ55
Q8WVV5,O95447
Q7Z3Q1,Q8TBG4
P54793,O94812
Q9P258,Q86W56
P30049,Q969V3
Q8NEU8,Q8NFV4
Q9UNE2,Q99996
P22314,Q96CP6
P52292,O14905
P28221,Q7Z570
Q9NS98,Q16718
P40937,P15090
Q6ZSS3,Q9BVG8
Q8TED9,O14641
Q9Y264,P49321
Q9NRA0,Q9BWE0
Q15424,P56202
P82909,P51805
Q9BZE1,Q13322
Q8NBM8,Q7Z7A1
Q8IV53,Q8NHL6
P50748,Q96S99
Q96EQ0,Q9NWB6
Q6XQN6,O43927
Q75QN2,Q5NDL2
Q8TBQ9,P41146
A8MTY7,O60921
P28328,Q14508
P0DPH7,Q9UK59
Q8N365,Q9UNA3
P23142,Q9NY27
O75711,Q9BRT6
Q96P53,Q9NYG8
Q9UK05,P16066
Q8NFH4,Q9ULW5
Q6ZMV8,Q86SR1
Q9BYD6,Q15084
Q96JE9,Q9P0K9
Q6UXN2,Q8N441
P40692,Q6P597
Q14320,Q15813
P32321,Q58FF3
Q9NR21,Q5VZV1
Q5GH76,P49916
P01861,P0C629
P41231,P22004
P49281,Q9Y573
Q9NZH4,Q4VCS5
P18858,Q00653
Q9BYQ7,Q9Y6Y8
Q5FWF4,O43474
Q15528,O60477
Q8TDW0,Q8NEV9
O76041,Q9H8X9
Q13443,Q902F8
Q9H4X1,Q14289
Q00013,Q969F9
Q9UFC0,P57059
P19801,Q8NGY5
Q9BWP8,Q4G0N4
P17676,P54793
Q9UIQ6,Q86SM5
Q8N4B4,O00534
Q96DM3,P78524
Q9UBM8,Q9Y580
Q9NR50,Q7L5D6
Q6PIV2,Q96IV0
A6NEL3,O95786
Q8TEM1,Q8N292
Q6ZSS3,Q7Z7C7
Q08AE8,Q9Y6R7
Q96EX1,Q8WTR4
O00445,P32246
Q13136,Q03395
Q9BYK8,Q9Y5K8
Q5GJ75,Q8N987
Q0ZGT2,Q5VZF2
Q8IYA8,Q8N436
Q9Y2R4,Q53R41
Q5TCH4,Q9P2D1
Q06787,O00408
Q8N1K5,P18084
P35250,Q8NHS3
P24386,Q8IUN9
Q8NHV1,Q96JN0
Q9P0M2,Q3KR37
Q495W5,P53609
O14493,Q3MJ13
O14983,Q7Z6Z7
O43257,Q6L8G4
P15735,Q9BYD5
Q86UE4,Q8TCB6
Q8NHA6,Q9HBI6
Q969S0,Q12830
Q9NQE9,Q9Y235
Q9BTC0,Q02252
Q9Y4D1,Q14956
P52961,Q9HA38
O14862,Q9NP73
Q5RIA9,A1L167
Q5JS13,P06681
P15923,Q9H3L0
P04179,Q03936
P60852,Q8WVJ2
Q15049,Q9NV58
Q9NV31,P25021
Q96PE7,O15079
Q8TCW7,Q86SG2
Q9H0C3,Q9NQ30
O95168,P0DJI9
Q6NXR0,O43603
O43309,O00622
Q9UKA2,Q9Y484
Q8IWE2,Q9BTL3
Q86VI4,Q8WWG1
Q9UKK9,P22528
Q9NVX2,Q86TN4
Q9NRZ5,Q2M3G0
Q8TEL6,Q9UBT7
Q8N9Z2,P31150
Q6ZMB0,O94989
P23352,Q9C010
A6NLU0,P10915
P01768,Q9H4E5
O15061,Q14168
Q8N4X5,Q8N2U9
A5PLL7,Q9NYV7
P09228,Q8NGA5
Q9NWS1,Q9UI12
Q8IZP6,P62258
P14222,Q9BRT9
Q08ET2,Q9NTK5
Q92747,P52926
Q9UBL3,O00233
P42702,Q08828
Q8TBY9,Q8WTR2
O75533,Q8NDP4
Q6P9F7,Q9GZS1
P36959,Q86Y82
Q96EU7,Q9NQG6
P22692,P55285
Q6B0K9,O75783
Q14807,Q9Y272
Q9BQG2,P02774
Q9Y4D2,Q6ZU65
P58166,Q14D04
Q99608,O95466
P05120,Q9UBY8
Q9NS93,Q4LE39
Q96BH1,Q96IY4
Q5JUK2,Q9BV81
Q96I25,P04439
Q9HAP6,P31641
Q92539,Q9P2W1
Q5VXJ0,P51451
Q3LI70,O75494
Q6ZYL4,Q96PN6
Q9H213,Q6ZVD8
O15392,P51693
Q9BU40,P07320
Q9Y6R0,P01594
Q9NNX1,O43395
Q9NPB3,Q96DT5
Q86V48,O95218
P12645,Q8WZ04
P23141,Q9H1M4
Q96N77,Q7KZ85
Q53QZ3,Q15121
P07911,Q9HC07
A8MWX3,Q9HCU4
P25788,A6NC78
O00186,Q86Z02
Q6DN90,Q86Y22
P22234,Q9ULV8
Q8NFY4,Q8N137
Q13401,O95238
Q9NZE8,P22352
Q99593,Q9Y266
P42224,Q99593
Q9Y478,Q6ZVX7
P07093,Q70JA7
P0C7V7,Q16181
Q08462,Q9H1V8
Q969T9,Q6QNY1
Q8IXE1,Q15078
Q9BYF1,P17030
P52306,O60741
O43614,Q6N022
Q86SJ2,O15354
O75554,Q6NUK4
P02549,Q9HBL6
Q9H1V8,O60293
Q9NR09,Q9NPA8
Q5T160,Q9BX68
A6NDX5,O75506
Q7Z6M3,Q15842
Q6ICL3,Q9UJX5
Q9NYA1,P47944
Q96M61,Q9HC29
Q9NXF7,Q9NWQ9
Q13772,P01782
O43734,Q96E35
O14512,Q8N6Q8
Q9H7H0,Q9UPY6
O95935,Q9BSR8
P20823,O75146
O00231,Q13515
P35606,Q9NSY2
Q9Y2Y1,Q9BYR2
Q9Y3Q7,Q6W2J9
Q9NRH1,Q92614
Q7L985,Q8IXK2
Q96GY3,Q06203
Q9UMX3,Q9BWQ6
Q96BZ9,Q9NPC3
Q9BVA1,P54762
Q8IWL1,P45973
Q9Y4I5,Q8IZU0
Q7Z3F1,Q8N9I5
O75030,P52741
Q8NBR6,Q8IW41
Q8NES8,P06028
Q86Y07,Q16181
Q96K80,Q86X67
P78414,Q9H0F6
Q86YH6,Q15397
Q7Z6J2,P17540
A8MUP2,P25100
P62306,Q16613
O95711,Q8NFZ8
P63173,Q15404
Q5EE01,Q9BST9
Q6IF99,Q9Y4R7
O14682,Q13470
Q96AQ6,Q13045
Q9H7B4,P04899
Q9BZQ8,Q8IVG9
O43663,Q5T6J7
P25089,O95918
Q8IY92,Q68DH5
P98161,Q9BPW4
Q9C040,Q15904
Q9Y3Q4,P55196
P35609,Q9UKM9
Q3T906,Q7Z5R6
P20774,Q66K66
Q53H12,Q9UPE1
P49674,A6NMB1
P31749,Q12836
Q8IX05,P82094
Q9UNP4,P25189
Q14BN4,P47985
P55316,Q92499
Q9Y236,Q99707
Q9NRR3,Q92546
Q9HD23,P32241
Q9NPB6,B2RPK0
P04259,Q5SSJ5
Q4VCS5,Q06190
Q15058,A0A087WVF3
P48048,Q5JTC6
P82279,Q8WYK2
P15882,O75762
Q9UHK6,P63131
Q7Z5A9,Q9UHB6
Q6PIJ6,O15427
P42701,O60306
Q92847,A0A1B0GWH4
Q12913,Q9UBK8
Q8WXD9,P22362
P21583,Q8NGK6
Q06033,Q6PCB8
P01709,Q9UBN4
Q8NHV9,P10253
Q9NX76,Q495M9
Q70YC5,Q8TAX0
O95983,O75486
Q6UWS5,Q969N2
P62273,P01106
O94886,Q49AM1
Q8WUB8,P29371
Q96G61,P21810
Q9H469,P98179
Q9Y698,Q15758
P52790,Q8TDQ0
Q9UHC1,Q8N144
Q9Y4W2,P54619
Q5VT66,Q9BPY8
Q8IVG5,Q5TGZ0
Q15020,P50219
Q58EX2,Q9BZW7
P19404,Q8IXM6
Q6PK57,Q8TAQ5
Q5FWF5,Q6UWI4
Q5VST6,Q16718
Q8TB40,Q04760
Q71RC2,Q8WWQ8
Q96AQ8,P54803
Q8IUG1,Q9H720
P49765,P27708
P11586,Q9HCM2
Q9H5Q4,P23634
P55210,P42025
O15551,P78524
P15391,Q99466
Q8N8R3,Q14318
P35221,Q969E1
Q8IWX5,P16260
A6NLX4,P56750
Q6UWW9,Q9Y2L8
Q30KP9,Q01813
Q96PB1,P35367
Q14240,Q8NGX5
O43292,P43629
O43390,Q9HBF4
A0A087X1C5,Q8WTR7
Q8N8U2,P51572
Q5GH72,P02647
Q9HAU5,Q96E66
O95704,Q08945
Q96I59,Q8IYT8
O14595,Q9P021
Q30201,Q96NL3
Q9UPP2,Q8NGV6
O75326,Q9BY15
Q68DE3,Q9Y6G9
Q05D60,Q9H8X9
Q96M11,Q9Y5X1
Q9Y5I0,Q99865
Q9H0E7,A6NGC4
Q99576,Q15485
F5GYI3,Q8N5I2
Q96IV6,Q7L1I2
Q9NRA2,Q6NUN9
Q8IZT9,Q2TAP0
Q96I15,O14948
P28290,O43583
Q9BYF1,Q8N357
P53041,Q9UJC5
Q70JA7,P31645
Q96NA2,Q16612
O60939,Q8IZS8
P35579,P51649
Q6ZQN7,Q8TAZ6
P49916,Q96MA6
Q8N6U8,P0C0L4
Q96F25,Q8NGV6
Q86SQ0,Q96JM2
Q9UKN8,Q9Y2Y9
Q96BD0,O96033
Q5T1H1,Q13351
Q93086,O94913
Q6ZS82,Q6ZVK1
Q8WZ94,Q9Y2Y1
O95810,O95096
O00267,Q99581
A0A5B7,Q30KQ7
Q6ZN79,P78330
Q9Y3S1,Q9BQC6
Q13177,O75879
Q8IYJ0,P0DML3
P16410,Q92572
Q969F8,Q15270
P51786,O14511
Q66K79,P62244
P49798,Q8WWF8
P55290,A6NC42
O43692,P47992
O15524,O75380
P30414,Q96QH2
Q63HK5,Q9UBS4
Q9BVK6,K7EJ46
P28749,P62304
Q13495,P07384
Q13588,Q96CW9
Q96SZ5,P09912
Q8NER1,Q8TC21
Q96HF1,P54317
Q14680,Q13404
P49427,P13497
Q9Y244,O75570
Q8WTU0,Q9UK39
Q4VC12,P14649
Q1W209,Q9Y5T5
P51654,P14735
Q99518,P20472
Q9NS75,Q9UPT8
Q9NYJ7,Q8TDL5
Q9UM21,Q59EK9
Q9BRP7,Q14585
P78356,Q969N4
Q8N148,O00155
P62899,O94829
P12829,Q9Y282
Q14160,P32019
P01210,Q8N944
Q96NS5,O95749
Q9NQ03,P25100
P09132,Q8N0S2
P18146,O75643
O00522,P58215
Q8NES3,P08185
Q02153,P01571
Q14494,O75469
Q8TD57,Q7Z7K6
Q86UR1,Q8TEY7
Q99929,Q13410
Q147U1,P61218
O95922,O75884
Q9UNE0,P35659
Q9Y5Y4,Q8NG95
Q12852,O43236
O00541,Q15517
Q7Z333,Q9P1Z3
A1L020,O60502
P09874,Q53EZ4
Q8NBZ0,A1XBS5
Q96C23,Q96H86
Q9NQ48,Q8N612
Q8IZJ0,Q8TCJ2
O94941,P52943
Q6ZWK4,Q96DU7
Q13410,P06732
Q0GE19,Q15465
P59510,P20702
P29400,Q08397
Q6NUS8,Q96IT1
Q9BSK4,Q8IVA1
P30203,Q9NPH0
Q8NGY3,P35590
P54368,Q14232
Q14207,Q9UK39
Q9H5N1,Q9HCE0
P62873,Q14191
Q4G0M1,A2RTX5
Q86WK9,O75147
Q9Y4D2,P15170
Q96AP4,Q8IUF8
O14513,O00590
Q9Y694,Q6RSH7
Q9BVA0,Q9BTV5
Q8N8B7,Q8TAE6
Q9GZM7,P56975
Q9H6L2,P29275
P31276,Q3LI72
P43489,O95258
Q9NWU1,Q6ZSM3
O15397,P04201
Q8IUD6,Q8ND71
Q9Y6A4,Q9NRX5
O15263,Q8NFV5
Q92598,P57057
Q52LR7,A0A0G2JMI3
P19087,P12883
Q9NZL3,Q8WXA3
P49848,Q92889
Q15007,P59551
Q96EF6,Q14494
Q9Y2B4,Q08AM6
O94868,Q8NGT2
Q96EB1,P98095
Q96JS3,Q96F85
Q96T53,Q8NBS9
P51159,Q7Z406
Q6ZSG1,Q08257
Q9UNA0,Q9BYV6
O75436,Q3ZCQ3
Q93008,A0A0C4DH55
Q6IQ32,P0DI82
A0JD36,Q14166
Q8NHV5,Q8IZF3
P29466,Q01082
P61581,P09382
Q10587,O15247
Q6NS38,Q9UQQ2
P02545,B7Z6K7
Q495C1,Q96DB2
Q96ID5,Q96T76
Q8IXF9,Q6GYQ0
Q86UA1,P48065
P21291,Q9NZU0
Q9NUP9,Q6IN97
Q7RTT4,P07864
Q92665,P02795
P30825,Q08AE8
Q9GZV1,Q8N1C3
P02763,Q96S44
P20151,Q13347
Q15615,P26374
Q96G25,Q13574
Q9UHN6,O75616
Q9UPV0,Q712K3
P58004,P61513
P20794,O95249
Q8TCC3,O75489
O60602,O95405
Q9BZW2,P23467
Q9NS82,Q7Z6M3
Q9Y226,Q15283
Q9NVJ2,P48506
Q92982,P05113
Q9Y5E7,P58549
Q9H0E2,Q969G3
P08559,P20393
A6NGG8,P04001
Q9ULT0,Q9BYT5
Q9UI38,Q96L91
Q9NVW2,Q969M3
Q9Y282,P41271
O95047,Q15527
O75223,Q96EC8
O95625,Q3ZCQ8
Q8NFD2,Q99714
A6NKH3,Q16222
Q16890,O75603
Q96TC7,O43638
Q9H2C8,O75558
P22528,A6NHL2
P08603,P23229
Q13509,Q86WB0
P04040,Q8NG41
Q86YT5,Q96I24
O75449,Q8IZD4
P07741,Q9HCM1
P23142,A8MU46
Q9BUK6,O60563
Q15797,Q969P6
Q9Y6Q2,P50613
Q9NR21,Q96DC7
Q8NBH2,Q92786
Q96IR7,Q96BD5
Q13214,P57682
Q9UER7,Q9NQW1
P43235,P24043
Q5TA45,P52435
Q15018,P0DP57
P57796,O15027
O60331,P16109
O95171,Q2T9J0
O15304,P28300
Q86UF2,Q86VP3
Q86UK7,Q96CX3
A6NI61,Q99819
O00506,Q96IY1
Q6NUN9,Q9H832
O43364,Q6P4F7
P01298,O43812
Q8NFJ5,P11217
Q6ISS4,Q9H244
Q9BXI2,P61218
P11684,P20809
Q9Y282,Q92826
P0C7P4,Q96FN4
Q7Z398,Q15269
Q969Q4,P60323
Q9NZE8,O60239
Q8IZP1,Q9BSE5
Q9NPD3,Q8N684
Q8N8E3,Q14393
Q8NGI9,P29992
Q92963,Q8WZA6
Q56NI9,Q9H1D9
Q9BYD1,Q9UBZ4
Q9UG22,Q8TEW0
Q3B726,Q9UI10
O95484,P0DMB2
Q13352,Q7Z4N8
Q7Z5A9,A0A1B0GWH4
Q8IYX7,O43194
Q9BQ08,Q9Y253
P23470,P11229
Q9Y661,Q9Y6V0
O00767,P58417
Q13443,O00471
P28065,Q14693
Q9NNZ3,Q03923
Q8N4F7,Q9H400
P31415,P55212
P07478,P41002
Q96HL8,Q969H0
Q9H6T3,Q14674
Q8N8Q3,Q8IYT8
Q14202,Q13286
Q5VXT5,O75208
Q02447,Q8N8D1
Q969J5,P59103
Q9BQG2,P48060
Q9UQB9,Q14525
P16885,Q96KN9
P30566,Q8N5M9
Q3ZAQ7,Q6PCT2
Q8NE22,Q6NTF9
Q5VT79,Q8NG50
Q9HC35,Q9BUB4
Q5SSG8,Q9Y253
Q9P2R7,Q96SI1
Q9Y2X7,O95970
Q13409,Q9C0F3
Q5PSV4,P49959
Q9H0E7,Q8TAS1
Q8TF76,O15204
Q12846,P38606
P50402,Q17RY0
Q8N9Z2,P09455
O15240,Q96BH3
Q96RU7,Q86V86
Q8NGJ9,Q6J9G0
Q9BYN0,Q16827
Q9NYD6,Q5VWI1
Q7Z5Q5,Q9UHP7
Q93100,Q9UNG2
Q8IW93,O60508
Q9NXL9,P33764
O43502,P51808
Q8IVT2,Q6GPI1
O14990,P47881
Q17RN3,O60684
Q9NQ90,Q8N9V2
Q11128,Q06481
Q6UXI7,P30872
Q8NC24,P25311
D6RBQ6,Q92915
Q8IY50,Q969S6
A6NC78,Q63HQ0
Q5VYS4,Q8NH09
Q99717,Q9NV70
P09001,Q9BVC6
P10826,Q8ND24
Q13790,Q6I9Y2
A8MXZ3,Q96LQ0
Q96JN8,P51828
P32298,Q6NW34
P48960,P0DP73
Q99437,Q9H1A7
Q6GTS8,Q13115
Q09472,Q6L8G4
P60953,Q15424
Q96S97,Q99447
Q9P0V9,P0DJD4
Q9Y679,Q8N729
Q8WZ71,A6NIZ1
P53355,Q9H361
Q9BWU1,Q6STE5
Q9H0J4,Q8N9M5
Q8WTV1,Q96IT1
Q9NX07,Q8IZN7
P14653,Q96CB8
Q3SYC2,Q9Y576
Q8TC29,Q8IZ07
Q7L592,Q8WV93
Q96ST8,Q8TDP1
P32969,O14796
P04746,P09913
Q6P1A2,O95754
O94973,O00746
O60656,Q9ULC6
P13861,Q9BWE0
P15144,P59537
Q8NI37,P15822
Q9UGR2,P0CE72
Q96LR4,P26196
O15116,Q8N6Y2
Q9H2A2,O60343
Q96BZ4,Q14254
P0CB38,Q13516
