Q8TBF5,Q8TBF4
Q6IA86,Q8NE18
Q01415,P06737
Q9H999,Q9NPG1
Q8TDN7,Q16572
P29275,Q8WZ60
Q6P597,Q5SYC1
Q86UV7,P78406
P53673,O60687
Q9Y2S7,Q86TN4
Q9H7C9,P38919
Q8WYQ3,P80511
Q07325,P55042
Q96RL1,Q9H9Q2
O43320,Q6NUK1
P49753,Q9BWP8
Q9Y673,Q9UQQ1
Q02040,Q3MJ62
P41180,Q13107
Q96EG3,Q8IY37
Q0GE19,Q9UG22
Q8WWC4,P54289
P40145,Q9NQZ5
Q96PJ5,Q15329
P18433,Q9NUU6
Q5T601,Q9H5J0
Q9BRD0,O95568
Q9UHQ1,Q8IVE3
Q9NQ76,Q6P4A8
Q8WYA6,L0R6Q1
A6NMY6,P32242
Q96N76,Q93038
Q9Y6A5,O95390
Q9NUS5,Q9NYW8
Q9UHI5,O75636
P52739,P25445
P30530,Q8TD07
A5PLL7,P34130
O75964,A6NL88
O43676,Q86XQ3
Q6QN14,Q14390
Q9BSU1,Q96I23
Q96IV6,Q8TDS7
A6NN14,Q96DM3
P52799,Q15349
P13686,P09960
P21108,O15235
P80192,Q9Y4E8
Q9BY41,Q09028
A8MVJ9,Q5FVE4
Q96FG2,P36222
Q9NXR1,O95264
Q9NV35,Q9UKC9
P35590,P51816
O15228,Q8N6W0
P08887,Q15695
O75081,P07225
Q9BZJ7,O60235
Q9C0E8,O14791
Q9UBM7,O15529
Q9HC73,Q15116
P25874,Q9Y3T9
Q9BYW1,Q08AH3
Q92731,Q9BXR3
P49746,Q9UL26
Q9Y5M8,Q52LA3
Q5T7P2,Q13591
Q5KU26,Q6NXT6
Q9BY66,P06315
Q9P2Y4,Q8N357
Q6IN97,Q8TAT5
Q8N2H9,Q96IT1
Q9BYK8,O60688
B3EWF7,Q9BYD9
Q86SX6,Q8WUX9
P17152,P69892
O15165,Q8WYK0
P22612,Q3LI77
O95391,Q9BYR4
P63215,P22304
Q6ISU1,Q9H2H0
Q6NSI4,Q9P266
Q9H209,Q16635
Q02556,Q9NYF0
P22735,Q68G74
P0DN77,P15880
Q99418,Q9BS86
Q8WXH4,P05026
Q8WYL5,P46089
Q96K80,Q86X67
Q9HBJ7,Q04656
Q68CP4,Q02487
P51451,P62263
Q9H161,P35790
Q9BQW3,Q9NZJ5
Q9HB31,P25025
O43592,Q9H3H5
Q4G0M1,Q8N292
A3KN83,P83111
P05783,Q96DT7
P24386,Q9UEW3
Q8NDC4,O95817
Q8N1I0,P55265
O00505,Q6T311
Q56P03,P98174
P0DP06,O43557
Q96EP1,P11831
Q13247,A6NHL2
P07492,O15266
O43920,Q8IZD4
Q9H158,P55851
Q49AN0,P07327
A6NMB9,P05114
Q7LGC8,Q99611
Q9NX57,P35916
P33121,Q3KQZ1
P15036,O95376
Q7Z3Y8,Q9NP72
Q6PI26,P24310
C9JLJ4,Q9H2S6
O14950,Q96LJ8
P04040,Q969X2
P49790,Q96PK6
Q9Y6W3,P32929
P0C0P6,Q9NUZ1
Q86VY4,Q86VH2
O15235,O95865
O60895,Q96SL4
Q96LD1,P55774
Q8NGI3,P22528
O15243,Q8TC44
O96009,Q14397
Q9ULB4,P46063
Q9Y4F3,Q15389
O43895,Q68G74
P61764,P20393
P53634,Q9UM82
Q9NWK9,O95997
Q9GZP4,Q8N6M0
O95866,Q6NW34
Q8IUH5,P61106
Q9BRQ4,Q6PD62
P49675,P18545
O95750,Q6TCH4
Q9NQ39,Q9NQ34
Q9BQ70,Q9NYB9
Q8NB90,P0C7N1
Q6KCM7,P48380
P15291,Q9Y336
Q6QNY0,A8K7I4
Q9Y2U9,Q9H9H5
P62861,O75874
Q9H898,Q08431
A6NF89,Q8N386
Q9H0D6,O15399
P15104,Q76L83
Q969J5,Q5TA50
Q7Z4H9,P21554
Q12982,P01568
Q01851,O14965
P56557,P01229
Q8TEM1,Q8N292
P17813,Q15650
Q7RTS3,P62913
H0Y7S4,O75618
Q16740,Q8N4F0
Q8IZP2,Q9Y6R4
Q96GK7,P04908
Q13464,P09693
Q6ULP2,A0A024RBG1
Q13530,A0A0C4DH29
Q8TCG5,A6NH00
Q03403,Q13084
Q16635,Q9BV44
O00220,Q86Y39
Q9NY87,Q15120
Q9UIH9,O94829
P51649,P22033
Q99594,Q4VX76
Q92547,P33151
O75112,P20292
P05187,O00764
P18077,P50991
O75431,Q16637
P47736,Q14766
Q9NWM8,Q9NPA1
Q8N4X5,Q15113
A0A075B6T6,Q13315
Q9HC35,Q9BUB4
P49368,Q5T890
P51857,O43766
Q9ULL8,Q8WZ64
Q75N03,Q7Z6M1
O94769,O60674
B2RPK0,Q53S58
Q8TBB0,P17023
Q9HBJ8,O14525
Q8TED4,P46439
Q969T4,P01593
A0A0C4DH67,P19022
Q9BQI5,O96019
Q8N148,P36406
Q76KP1,Q8NCE0
P0DMP2,Q8WVM0
Q9UK13,Q9Y6J6
Q9HCE3,Q9NPB8
O75061,Q8NGB8
O75343,O00757
Q9H6D8,Q9UM01
Q99972,P20916
Q53H47,Q9P1W8
O95954,Q8IWF2
Q96RI8,O75400
Q9H2B2,P80723
Q5TCH4,Q9P2D1
Q96CS7,Q9UL17
Q14117,P63125
Q9NR22,Q7Z4S6
Q9H1M3,P51617
Q08334,Q6ZNR0
Q7Z3S7,Q9H091
Q8IWW6,O00291
O60336,P09110
Q52LA3,Q96BH3
O75208,O95049
Q02880,Q8WXA3
P18848,Q8TC99
Q9BXD5,Q969T9
Q8NC56,O43312
Q96LB2,Q9UPT9
H0Y354,Q9NQT6
Q15042,Q9Y3A4
Q9NW64,P15289
Q96S06,Q96PQ0
P49257,Q9UM82
P57789,P06396
P13747,P78524
Q6ZP01,Q5PSV4
O60359,Q96MU7
Q9NX14,Q02978
Q15650,P11717
Q96RG2,Q96DN5
Q9BRP7,Q96MG7
Q70CQ3,O00338
Q659C4,P46779
Q9Y3E2,Q8IUX1
Q9BYC5,Q32ZL2
P11182,Q7Z3J2
P10827,A0A0C5B5G6
O95397,O00217
P27797,Q9UQF2
Q9BYF1,P17030
Q0GE19,Q15465
D6RJB6,A0A075B706
Q9BPZ2,Q13620
P35625,Q9NRC9
Q96PD5,P36508
O43272,A1L4H1
P05165,Q9NY28
Q9UBS4,Q13415
O00501,Q15262
P04156,Q92581
Q5TD97,Q8IWB1
P46695,Q9Y5Y9
Q92753,Q8N7G0
Q6UWK7,P16220
Q9NYD6,Q5VWI1
Q9H1C4,Q9NYY3
Q96RU2,Q8NCG5
Q96BP3,O43818
Q9Y3C7,Q9C010
P04732,Q8TD22
Q14761,A6NM03
P0C091,O14791
Q9NVW2,Q9H5J0
Q9H3N1,Q8NHQ9
Q8N5C6,P13762
Q8IV56,Q16659
Q9BYG8,Q9NRJ4
Q9NRD5,Q16777
Q8TC29,P21741
P02749,O15049
Q9H694,O75155
Q8IZP7,Q6PML9
Q9H2F5,Q13813
O95803,Q9HC97
P09017,P50914
Q6DT37,Q5FBB7
O60287,Q9HB75
A0A0A0MS14,O43790
Q9Y5E6,Q9ULV0
Q96JW4,Q9UJ14
Q6K0P9,Q9UK05
P17661,Q9HCM1
P17693,Q9N2J8
Q8N7C0,Q53H80
Q8NCW0,Q9NYM9
P07101,P0DMU2
Q92667,Q13077
Q96CT7,Q76FK4
Q08AG7,Q9UN74
Q9Y696,P23297
Q9P015,Q9H488
Q8N428,Q9Y3Z3
Q96MC2,Q8WXA8
Q92736,Q9BYU1
Q9GZX5,O60825
Q9UHI7,P02686
P0CB38,Q9HBF4
Q96SI9,Q6VAB6
P60328,Q86YV0
P02776,Q9NWS0
P24387,Q9NTG7
Q96TC7,P31948
Q9Y2V3,Q9Y262
Q71RH2,Q02750
Q8WTS1,Q6PKG0
Q6ZMS7,P14061
Q8NFW1,Q14641
O60481,Q8WW01
O75417,Q9Y4P1
Q07507,Q92556
O60285,Q5TA78
Q3LI83,Q6UB35
P15531,Q9UGQ3
P12319,Q9P2J3
Q96QK1,Q9NQV6
P51957,P43116
P06729,Q71UI9
Q9NP64,P31415
Q96DF8,Q13651
Q8IZT9,Q2TAP0
O14793,P49842
P18074,Q5T0T0
Q9UIG8,Q14197
Q01740,Q6KC79
Q9HAU4,Q9Y2U2
O14717,P48595
O00458,Q9H1B5
Q8IWZ4,P07357
Q96DA0,P0C024
A6NHX0,Q8WWQ0
O75185,Q92597
Q8IWE2,Q9BTL3
P33261,P49721
P20151,O95998
Q9BRV8,P47884
O95721,Q96PV7
P52565,Q7LBC6
Q8NGB8,P08913
Q86V97,O00161
O15047,A8MXE2
Q9UBQ0,Q9Y3C8
O95625,Q3ZCQ8
Q9NR21,Q5VZV1
Q6ZRV2,Q9UPY8
O43156,Q8NGI6
Q86TJ2,Q86WI3
Q13156,Q9BYR8
P11464,Q8TAG6
Q5T0N5,P14373
Q9H295,A0A286YF60
Q6PCD5,P59095
Q15363,Q8N6L1
Q9Y5X1,Q9UJX5
O00339,O94777
Q99758,Q8IZ07
Q6NS38,Q9UQQ2
Q6P2P2,Q9UHA7
A2VDJ0,P28347
P80192,Q6IMI4
P09960,Q13972
Q86V48,O95218
Q9ULH0,Q6PJE2
Q99835,Q96C19
Q9NRM7,Q8IUE0
P40227,Q96JN2
P25788,A6NC78
Q9H0Q0,Q5T0N5
Q7L2H7,P06126
O60759,Q8TD06
Q4ZJI4,Q12948
Q5T6X5,P42696
Q9NWZ5,P10153
Q7L4I2,O75506
Q3B726,P30872
Q9BYB4,O95388
Q6NT04,Q8WXX0
Q96C23,Q96H86
Q9Y6I4,Q9H2C0
O75127,O43768
Q86VR7,P00325
P04049,Q9H511
Q16740,Q58FF3
O14686,Q9BUE6
Q9NZI7,Q6P4F2
Q15788,P43357
P02763,Q96S44
Q5VWX1,P55083
P53384,Q7Z4Y8
Q9H115,P08913
Q15772,A4D1T9
Q15475,Q9P2K2
P21506,Q9NZF1
Q9Y5B8,Q9H1Z8
Q9UJT9,O14787
Q92611,Q9Y2C9
P21730,O43426
P28221,P14316
O43482,Q86UU9
Q86XP0,Q9BWF3
Q4G0W2,Q8N944
P33076,P00734
O95007,P18510
Q96AX2,Q9H903
P35212,Q8NC01
Q9Y388,Q8N5B7
Q9Y3A2,Q14533
Q9UMZ2,Q16602
A1A4F0,P45381
P54803,P25054
Q06416,Q5FBB7
Q9NZK7,Q9BYV6
Q6W4X9,Q8TDL5
Q969U7,Q68J44
Q96EX3,Q15835
P11387,A0A0C5B5G6
O15116,O15195
P07741,Q9HCM1
Q96H20,P21817
Q92608,P03950
P62899,P22307
Q5T2D2,Q92934
P49459,Q562R1
P48039,O60279
Q9H7U1,O43760
Q9BZJ8,A6NFA1
Q8N300,Q86VV8
Q8NEW0,O60296
Q8NGF3,P48741
Q9H4A9,Q8NI22
Q8NEZ2,Q8NGE7
P23142,P49715
Q86UR5,Q4W5G0
P03971,A0A0B4J2E0
Q76I76,P25940
P25391,P58417
Q9H8X9,P50990
Q8NE65,Q9Y234
P18146,Q92824
P16471,Q8TC44
P18564,P80511
O75365,Q02643
Q8N2G4,Q99835
Q8N365,Q9UNA3
P13995,Q9HBY8
Q6ZMS4,Q9UBL9
Q96LB1,P09038
Q9P2M7,O95371
Q6GMV2,Q13075
Q6ZQX7,Q14C87
Q6UX82,O14646
O14595,Q6UX73
O00142,Q3SYC2
O43613,Q8WXJ9
Q9Y663,Q8N2I9
Q8N5J4,P27216
Q5JS13,P06681
Q8IWX8,Q06278
Q99571,Q15027
Q9NTJ3,Q9HAN9
Q8WZ19,P28066
Q13214,P57682
Q8WXK3,P49641
O14931,Q9Y259
P23025,Q5FBB7
Q9HCH0,Q9NVN3
P13164,P61758
O95500,Q6ZU64
Q24JQ0,O14529
Q9BVW5,Q7Z3Y8
P07359,Q07654
Q8N4F0,P20916
Q7LBE3,O60294
O75683,Q8IY34
Q9C0F1,P51511
Q6UXB4,P09467
A1A5B4,P01266
Q06141,P34982
P49895,Q9H1Z9
P28336,O95741
O60229,Q92824
O75460,Q9Y3D3
Q16674,Q96EP5
Q16666,P47901
Q5MAI5,Q13103
P0CG33,P30532
O43747,P22492
O76027,O60906
Q9HD23,O43290
Q8TBJ5,P55064
Q9Y466,Q96NY7
P09228,Q9Y5B9
Q9HCE0,O76099
Q9H2X0,Q9Y6N7
A4D126,O95336
Q9Y5K8,O95822
Q53T59,Q4L235
Q9H0S4,Q8TF40
Q6ZMJ2,Q8NH04
A6NFQ2,O15370
Q12788,Q00325
P23769,P25103
Q6P1M3,Q13352
Q09327,Q8WVJ9
Q9P0J6,P48431
P30876,Q9H8M2
P51817,Q9UHR4
Q9NR16,Q9P2G9
Q8WU08,Q4V328
P20674,Q14749
O95998,Q6IPX1
Q8NFU1,Q9UBW8
P59543,Q00403
P07478,Q9UQF2
Q99608,O95466
Q92570,Q9H7M6
Q8IUD6,Q8ND71
P63218,Q9UKI9
O94979,Q8N5Y2
P01303,O75153
Q96BW9,Q6PFW1
Q9ULV4,O95759
Q8TDV0,Q16555
Q9BYU1,Q07912
P15516,Q9Y2U8
Q9ULQ1,Q7Z3V4
P10911,A0A075B6I1
Q86U70,Q7L1Q6
A1L3X4,Q92817
Q6ZRF8,Q92806
A8MWV9,Q6UX40
Q9Y6A2,P17020
Q8TCD5,P48728
O94856,Q9H8J5
Q86TM6,Q9Y483
Q9ULE3,Q99469
P48544,Q9H361
Q9NQX0,Q96A54
Q86TG7,Q8TAU0
P34741,P14672
Q14201,Q9UG22
Q13702,Q96CX3
O43913,Q5H9S7
Q96MD2,Q66K14
Q6ZNA5,O14628
Q9Y2G1,P49589
Q6ZNB7,Q9UP65
Q8N7C3,Q969G9
Q16671,P60509
Q15569,P56693
P31939,Q9BZM5
Q7Z2T5,O75718
A8MW92,O95747
O95757,P13637
Q8NAG6,Q02221
Q15155,P61758
Q15835,Q9Y5Q3
Q8N4C8,Q16473
P02763,O94778
P09923,P0CJ71
Q9Y5K5,P19525
Q5FWF5,Q6UWI4
Q8NEM0,Q9H8G1
Q9C0H6,Q92989
Q147U1,P27544
O75037,Q3KNS1
Q92626,O95985
P22314,Q96CP6
P51991,P46939
O15090,Q8WWB7
O00237,P51170
Q9NX31,Q99616
Q9H3M0,Q6UWP7
Q6NX49,P23527
Q9UQR1,O95214
O60749,Q13535
Q01650,Q9P2U8
P17936,Q14139
P59046,P14778
A3QJZ6,Q5VZE5
Q9ULB1,Q53HI1
Q8NEW0,Q8IVW1
Q9P258,Q86W56
P29074,P49685
Q5RI15,Q13574
Q01118,O75925
A6NDR6,Q4ZIN3
Q9H340,Q5T1C6
Q58DX5,P60508
Q06787,P28340
Q9H2T7,Q12816
Q96NA2,Q16612
Q9Y2P4,P63000
Q9P0L9,O15399
Q96JX3,Q9UPW0
P33947,Q9Y6X9
Q5H9M0,P14373
P10599,O96000
Q96P09,Q96RY5
Q9NNX1,O43395
P26639,P50226
P55072,P51571
Q9BRA0,P21399
P52272,O75319
Q9Y644,Q96JM7
Q2TBC4,Q5W0Q7
Q96EE3,P51160
Q6ZSS3,Q9ULX3
Q7Z6W7,Q9Y281
Q8WUG5,Q99704
P55103,Q9H0H3
O00398,Q96B36
Q86WI1,O75955
P51911,Q7Z2W4
O00522,P58215
Q96S15,P55851
P98161,Q9BPW4
P46777,Q13569
Q14141,Q3KQU3
Q9NRX5,P0C7T5
P43116,A6NGA9
O15068,A0A0J9YXY3
A6NHC0,Q9Y5B9
Q9H2W1,Q5TGZ0
O43676,Q2M3M2
Q96F25,Q9HC21
Q96I99,Q6UW78
Q96RI1,P14923
Q6IQ22,P56589
Q9NZI8,Q8NHG7
Q8IZ08,Q92764
P27824,Q53QZ3
P14679,Q9UDW3
D3DTV9,Q13255
Q13423,Q6PJP8
O75063,O60218
Q9Y4X1,Q2TBA0
Q53QZ3,Q15121
Q4VC05,Q96SU4
Q96K80,Q9BZW5
Q9NTK1,O15457
P07437,Q86Y34
O75326,Q8NGC3
Q9GZP4,Q15942
Q96AA8,P41273
P13804,Q6P9F0
Q9BZG2,Q9H270
P46019,Q15125
Q17R55,P0C874
Q9Y2X0,O60551
P21549,Q9BSE5
Q96CN9,Q4KMP7
Q9H6F2,O00178
Q9NR33,Q8NBR0
O94868,Q8NGT2
Q969S9,Q16595
Q13099,Q9UK73
Q15573,Q9NZD2
Q96DT6,P05423
A0A075B6N4,O96028
Q8TED4,Q8NG27
Q9HCT0,P00918
Q6PJE2,Q6P1J9
Q9Y3T6,P17987
Q14766,Q96PX8
Q9H061,Q86W56
Q9NSQ0,Q8N5H7
Q92794,Q9BRY0
O75844,Q7Z340
Q12982,Q76G19
Q6UB35,P11912
O75711,Q9BRT6
Q8IU85,P47884
A0A0J9YX35,Q6ZUJ8
P59817,Q9Y6A1
Q14257,P62945
A6NCN2,P78337
O00746,Q8TAQ2
Q13705,Q9HBL6
Q9H3Z4,P57773
Q96C11,P15863
Q7Z443,Q93038
Q5VZL5,Q86U38
Q96DT6,Q86V24
P26038,Q15777
Q9NT62,Q9ULW8
A3QJZ6,Q9Y3A2
Q8N4H5,O43293
P52824,Q9UBX3
Q96IM9,Q8NBW4
A0A0C4DH41,P00367
Q9UKL4,O95390
Q6NXT6,Q9Y399
Q9Y279,Q9UNN8
Q32P51,A2IDD5
O43506,Q86U28
Q92731,P81534
O95704,Q9BUB5
Q9P0L9,A0A0A6YYC5
Q9H082,O60760
Q96B45,P42025
Q9NP56,Q13075
Q9Y4F4,Q5T0L3
Q13685,O60565
P00387,Q9ULU4
Q92556,Q04743
Q9UPW5,P12829
Q9H772,P35916
P16298,P35225
Q86YB7,Q8TAP4
P17676,Q9BYV6
P14138,Q14588
P60852,P0DOX8
P78406,O15553
Q9UIC8,Q9Y3E7
Q9Y263,Q9Y3C7
P26572,Q15111
Q6XYQ8,P25325
P43626,Q9NRX5
Q92750,Q86SF2
O95201,Q9H079
Q96DZ5,O95153
P41968,Q9Y561
P51970,Q9H307
O75509,Q7Z4L0
P29083,Q8TD43
Q3KP22,Q9H6X2
A0A075B6I4,P31645
Q15238,P17787
Q14093,C9J798
Q13277,O95201
D6R9N7,Q9HC52
Q9NV79,Q96KC2
Q02535,Q9NVV9
Q9H3H5,Q53RT3
O43524,Q9H009
P60602,Q8NI08
Q96ID5,Q3MIT2
Q9UBP5,O43820
O00634,Q14512
Q5M8T2,A6NC98
P26010,Q8N423
P05386,Q8IUX1
P04114,Q16363
O00764,P81605
Q75N03,P10145
Q9NXR1,P01768
H3BQB6,Q9P0W0
Q9P0L9,Q9HCG8
Q0WX57,Q9UGC7
Q13151,Q8NGR2
Q9Y2K5,Q12756
Q96PV4,P23396
P0C1S8,Q96GA3
Q04828,O76013
Q8N2H9,Q96MS3
Q8NGN1,Q96R48
Q96JM7,Q96FF9
Q52LR7,P43034
P18850,Q7L622
Q02127,Q86VD1
Q96EC8,Q9H8M5
Q8TA94,P54136
P07339,P30679
Q99501,P29374
Q9H7L9,P05162
A4QPB2,Q5BKX8
Q14206,Q9Y2U5
Q16526,O95847
Q86TL2,Q8NDY6
Q96EL2,O76011
P84085,Q6NTF9
P49917,Q02535
P40937,Q96QV6
Q9ULL0,P36941
P22314,Q17R31
Q6ZN92,Q9BXS5
Q9P0J0,Q8IXQ9
Q9BPX3,O95379
Q9P2W3,P32121
Q8N865,Q9GZY8
A7KAX9,Q99935
P59991,O94778
Q8N119,Q17RP2
Q8TE99,Q9BZ95
Q9Y483,P43628
Q7Z333,Q7Z2H8
Q9UHI8,O14610
P55072,P13164
Q6ZVH7,Q969U7
Q9BY41,Q5VTQ0
Q8N1I0,P42679
Q8NES8,P11177
Q8IXQ6,Q9BW11
F8WFD2,P49641
Q15306,P21917
P17481,P0DMU9
Q03701,Q96BQ1
Q6ICB4,P05062
Q8WXS4,Q12866
Q6ZQN7,P59046
O14638,Q8NGG3
O75044,Q53H54
Q8WWZ7,Q7Z478
P51948,Q6ZU69
Q13242,Q96N95
Q7Z3J2,Q8IVH8
P62701,Q8WXI2
Q16401,Q96F44
Q9GZQ4,O43781
Q08AE8,O75791
Q8N531,Q8N0Z3
P45880,O43868
Q96Q15,Q7Z4S9
Q9UBB4,Q8TF66
P09086,Q8N6L1
Q9NV88,P02724
Q8IWC1,Q9NYJ8
Q14353,A1A4Y4
Q9H706,P81277
Q2TAL5,P26022
Q9NXT0,Q6ZWE6
Q96M98,Q96QA5
Q8IWE2,Q8WV24
P30040,Q5T8I9
Q8N766,O60312
Q8TAF8,P42773
P0DP03,Q9BZM4
Q5VUA4,Q9HAY2
Q12905,Q969Q6
A6NC98,Q9BSJ6
Q96I15,O14948
Q9UNE7,P53618
Q18PE1,O60902
P51587,Q9HBB8
O43520,P52943
O76013,Q8NFM4
Q2PPJ7,P21810
Q96AC6,Q9C0F3
Q96M96,Q9UK61
O75044,Q9P0I2
Q99877,Q9BQI0
Q8IWZ4,P08238
P60411,Q6UX15
P43490,Q9Y6D0
A0A0C4DH29,Q9Y2I1
Q00013,Q8IY95
O14594,Q9Y6Y8
Q15669,Q6P1R4
P26447,A6NK58
P24844,Q14527
Q9H5Q4,P57073
Q9UPY3,Q96NE9
O95467,P52815
Q14147,Q9Y2G9
Q9UL01,Q8WU66
Q99608,Q6ZMV8
Q9NRR6,Q6P2S7
Q9BUT1,Q9BYX4
Q9H756,Q9GZK6
Q92743,P14735
O75865,Q8N8J6
Q9BZJ8,Q9Y6R0
Q96EL3,Q86WG3
O75794,Q9H9S0
Q96HE9,Q14CX7
O15117,Q9BYD2
Q6NVY1,P17844
Q6UX15,Q96Q05
P46019,Q9Y6N6
Q9BY64,O43150
Q9H6S1,Q12972
Q96I13,Q9NQQ7
P30613,O75556
O95453,Q9NYJ8
P54368,Q14232
P04731,O95602
P49184,O00322
Q9NPG4,A8MUK1
Q14954,P14735
Q8J025,Q9C009
O75165,Q13765
Q8WZ04,Q96AY3
A0A0C4DH41,O60232
Q16877,P60985
P56179,Q8TEQ6
Q8N0W4,O00410
P36980,P00325
Q9UM13,P61812
Q9H444,Q86XH1
O43324,Q9Y624
Q12983,Q9H992
P13646,P00918
O75618,Q92925
Q5XPI4,Q70IA8
Q02127,Q9UIK5
Q2VY69,Q96F85
P09629,Q8TCY9
P62945,P17097
P46379,P05114
P07305,P01615
O43502,Q8IVG5
Q8NFR9,P15814
Q9BYQ5,P61968
Q6P5X7,P21980
Q9H6R3,O94923
P19235,Q8N1F7
Q15672,O00567
P00374,P52747
Q99457,Q58FF6
Q8TCG5,Q8IZ07
Q5VIR6,Q8N4C6
P12644,Q9HCE9
P48048,P17516
A3KN83,O95847
P47888,Q8WWB3
P22528,A6NHL2
Q16563,P48729
P0CK96,P58012
Q9UKN8,P09455
Q96CG8,P38935
Q9NQP4,Q9UPQ9
P20382,Q9NQV7
Q8N6D2,Q86X95
Q9Y4W2,P54619
Q9H2C5,Q92482
Q9BT78,Q59EK9
Q6B0B8,P51668
A2IDD5,A1YPR0
Q9H9E1,Q9C0B0
Q15434,Q99757
O75969,P51606
O00206,P38919
Q99932,Q13106
Q8NH53,Q8N127
P33681,Q86YQ8
Q14739,P53990
Q9Y2E6,Q96DX8
Q9GZR5,O15169
P30530,Q5JTD0
Q5R3I4,Q8NI60
O15151,P06028
Q16873,Q9H0H0
P25325,P19526
Q9NPG8,Q504Q3
Q15185,Q5TGZ0
Q8WXD5,Q9Y2Y6
P49961,O75436
O15431,P61073
Q9UIK4,O94886
Q9BZR8,Q13275
O95486,Q9Y2Z0
Q495A1,P07900
O60303,P19012
Q9NS39,Q06323
Q7RTU7,P46459
O95206,Q9Y6X4
Q68E01,Q02156
Q13639,Q9P2Q2
P31644,A0A1B0GVT2
Q92922,Q96E52
P10632,Q99616
Q569K4,Q53S08
F7VJQ1,P26012
Q99689,A8MQ14
Q659C4,O76024
Q7Z3Z0,Q07001
Q49MG5,Q9Y2I2
P18054,Q8TC36
Q8IXZ2,Q04941
Q99996,A8MXU0
Q8WW33,O14795
Q00722,P00749
O14793,P24158
Q9Y478,Q6ZVX7
Q14563,P61160
Q9UKD1,Q7Z3E5
P51665,Q86UY6
Q8TAV3,Q5VTE6
Q9BQE3,Q6ZT62
Q16762,Q8WXC6
O60292,Q9NWA0
Q9UIQ6,Q86SM5
Q92738,Q9H9J4
Q8TAA3,O60336
P40763,P04075
Q99731,Q13106
Q9Y264,P49321
O95359,P17480
Q3KNT9,O60313
Q6HA08,Q8NH57
Q9UHY7,Q99805
Q8IW93,Q9H222
Q9UPN3,Q9H2W2
P63244,Q9BYQ0
A6NKH3,Q16222
Q6GPH4,Q96PC2
Q6UX82,Q04727
D6RF30,Q9BVK6
Q96CM4,Q9H5J8
P80365,P26368
Q13442,Q6UXE8
P15086,Q6UX72
Q12906,P10645
P63135,Q13352
Q5D862,Q06432
O14682,P19086
Q8NEL9,Q8NEG7
P98164,Q6ZT89
Q9UHQ9,Q96FA3
O75323,Q8IZF2
O00115,F8W1W9
Q96MU6,P0DP07
Q8NFH8,Q06432
O75157,Q14934
Q99572,O95248
Q3KRB8,P43632
Q01629,O75845
Q9UM13,O75691
Q9Y4H4,P01911
O60603,Q6RSH7
Q96AX2,Q13432
Q9BW72,Q63ZE4
Q9UBK8,Q16281
Q96EH3,O00168
Q8NG06,Q14896
P83369,Q14094
Q8IV53,Q8NHL6
Q96IR2,P43119
Q9BXJ4,Q92826
Q5SZK8,P0DME0
P08579,Q7Z7G1
A0JLT2,Q16612
P30566,Q8N5M9
Q14028,Q96MV1
Q8TC41,B7ZC32
P49895,Q8NDZ2
Q14919,Q9H6Z9
O75161,C9JLJ4
Q8N2C3,O00755
Q96BK5,Q8TBY9
Q92567,P46776
P63010,Q96S55
Q96S06,Q6ZN30
P08603,P23229
P13726,O75448
Q9BUI4,O75896
Q9UJW9,Q9BYR0
Q8N2W9,Q96D98
Q9UHW9,Q96AX9
Q96C23,Q92845
Q8N5P1,Q5T9G4
Q02083,Q9H008
A6NGY1,Q06587
O60462,Q6IF42
Q5SV17,A6NFC5
Q4G0J3,Q14353
Q9UHD1,B3KU38
Q13797,A6NKF7
O43347,Q9Y657
Q5XKR4,P56747
Q8NAP3,Q969W8
P60368,O75326
Q14151,Q9UGU5
Q969G2,Q9P021
O43283,Q13393
Q9UL51,P0CAP2
Q9C0A6,Q9UQF2
Q6P575,Q5VY09
A8MX34,Q6L8G9
O75449,Q8IZD4
Q5SSG8,B7ZC32
Q9NXV2,A4D2G3
Q6QHF9,Q14624
P48594,O15020
Q96JW4,Q7Z4S6
O15014,P55199
P02766,P62993
Q99551,Q12955
Q6XE24,P60409
P27986,Q9H9Q4
Q8NFH3,O43242
O14793,Q8IVF7
Q8N4L4,P53539
P10828,Q9H799
Q9HAP6,Q9BV10
Q8N4V2,P82980
Q96CN4,Q86UB2
Q16099,Q1W4C9
A2A2Y4,Q8WVN8
Q9NRH1,O95394
P01594,Q6A555
Q8TDX9,O43251
Q86VY4,Q14444
O95405,Q6PCE3
Q8IWC1,Q9UDR5
P0CJ85,P55010
A6NLC8,Q6DKK2
P28336,Q9BWM7
P68363,P30559
Q9Y446,Q5VZ72
Q16676,Q9Y573
Q96MM7,Q96C92
P11226,O95153
Q7Z6J2,Q8WU03
Q86YB7,P48059
A0A087X1C5,Q8WTR7
P30154,Q7Z7N9
Q12988,Q9H4G0
Q6PIW4,Q9BUP3
Q9NX45,Q719I0
Q8WWB5,Q15652
Q71H61,Q3LI70
A6NNE9,O00329
Q9UHQ7,P13473
P06731,O95167
Q8IVT5,P17030
Q8NFN8,Q8IZY5
Q8NH76,Q9BRC7
Q9HAV4,Q14525
Q99988,Q9NQW1
Q9BV81,Q9UK99
O60811,O60701
P35414,Q9H845
O15085,Q13425
Q9BXJ9,Q9UEU0
Q9H270,P18509
Q9UHE8,Q96A56
Q96BZ9,Q9UGL1
Q86WQ0,Q9Y5X3
