Q8TBF5,Q8TBF4
P46199,P17038
Q9BYS1,Q9H3D4
Q00403,O43681
P0CB38,Q13516
Q9Y5Y3,Q2I0M5
O95163,O14713
Q9NX18,P53370
Q6NW40,A4D2B8
Q8WWV6,Q9BRQ6
P16519,Q8WYP3
Q8NH89,Q9NXE8
Q6ZW33,Q15527
Q9P0K7,Q6P5S2
Q13156,A7MD48
Q8IWT1,Q5EBL4
O95206,Q9Y6X4
Q8N4T8,Q7Z7A4
P17661,Q9HCM1
Q9Y5I7,P50120
Q8NHV5,Q9ULC6
P62873,Q15431
P60866,Q15349
P23142,Q8NI35
P09471,Q86VS8
Q06828,Q6ZUT9
A6NC98,O95429
Q629K1,O60911
Q9Y238,P0C0L4
Q9UBH6,Q13454
Q8N7C0,Q53H80
O15525,Q7Z4T8
Q96MR9,Q6P1Q0
Q71RC2,Q9C037
Q14593,Q7Z4I7
O43508,Q5VWG9
Q96Q89,P12074
O43868,Q6P9H4
Q86T03,Q17RP2
Q96A26,Q9BWC9
Q96M98,Q6IPR3
Q9H211,Q8N1M1
Q16617,Q8IZD2
O14604,Q9UHL4
P02545,B7Z6K7
Q11203,Q9Y3V2
Q9UHD1,O75602
O43903,Q9UMS0
Q92526,Q5VUJ5
Q8N8E3,P28347
P78314,Q711Q0
Q15911,P31994
Q9NR97,P34981
A2RTX5,Q6ZQX7
Q13126,Q8IY26
P05783,Q96DT7
Q969M7,Q9BS86
Q86U90,P41145
P49746,P41732
Q14162,P46094
Q9NZC4,Q86VX9
Q9BRP8,Q7L1I2
Q9UKN8,Q9Y2Y9
Q8NI51,Q9H9Y6
Q16799,Q8NGA0
Q9NQG7,Q9BYT3
Q8NFF2,O43186
P30203,Q9NPH0
P78356,Q969N4
P09693,Q13131
Q93077,Q9H7T0
O75390,Q7Z5L9
P11161,P68371
Q8N2G8,O95759
O60641,Q8IW41
P48551,Q99999
O94804,Q9H269
O15503,Q8WWN9
P02763,Q9UBP9
Q6L9T8,P51687
O43933,Q8IV20
Q9H3P2,P08238
Q96H55,Q4VNC1
Q86XR7,Q9UL03
Q8NC60,Q9H0L4
P20823,O75146
Q969G2,Q9P021
Q9Y651,O76093
P17483,Q9BUE0
P17542,P38606
Q86SG5,Q8TF08
P67936,A6NM10
P62899,O94829
Q86TJ5,P12524
Q8NGC9,Q9BYJ0
Q9NX76,Q9Y3D6
P01780,Q7Z3G6
Q7KZN9,Q9P267
Q8NBJ4,Q01459
Q709F0,Q3MIT2
Q8N8U2,Q8WXD5
O14965,Q9Y217
P02765,P27544
Q9Y282,P41271
P07492,O15266
O95704,Q08945
Q8IYP9,P20702
Q5VV42,P34981
P43630,Q9NWQ9
O60271,P47901
Q9UEU0,O75388
Q9BXP5,P52744
Q969U6,Q8NGP0
O75154,Q8NGP0
Q8N183,P29034
Q03135,A0A0A6YYD4
Q66K79,Q14929
Q9GZZ9,P82251
P62081,P0DM63
Q16644,Q9H875
Q16586,Q6UVY6
O43167,P04083
Q9NRM7,Q8IUE0
Q9P2E8,Q96P67
O95238,P0CG04
P0DN37,O00167
O43508,Q8NA19
Q96M91,Q9HCC6
Q9NWU5,Q5VSL9
L0R6Q1,Q8N349
Q96LD4,Q32MK0
Q96DN0,Q9P2Z0
Q9NY37,Q9P2J2
Q9Y6N6,Q9BQP7
Q6NUS8,Q96IT1
Q3T906,Q16875
Q99593,Q9Y266
D6R9N7,Q6IBW4
Q9NXB9,Q13118
Q6UXD7,Q8NGU4
Q9UL54,Q6Y1H2
Q5W186,Q9NS56
P29017,O43414
O75717,Q17RB8
P51993,P62906
P25092,Q9HBL6
P09936,P11836
O00488,Q92800
Q86V20,Q8NGV7
Q7Z3Z3,P14920
P22695,Q8N726
Q99576,Q15485
P61289,P52798
Q7Z401,P28068
P29965,P0DN25
Q12974,Q99547
Q9Y6D9,P61960
Q5SV17,A6NFC5
Q08623,Q8NFH4
Q6VEQ5,P07099
Q8IYA6,P08185
Q96HA7,Q9Y2B0
Q9NQZ2,Q6NXT2
P80511,Q9P243
P22061,Q86UP2
P02655,Q2M389
Q96IM9,Q8NBW4
Q8NH02,O43559
Q7L190,Q6P5Z2
P48048,P17516
Q96HA8,P02749
Q7L592,Q8WV93
Q49MG5,Q9Y2I2
Q14953,Q96KV6
Q9H313,O75529
Q9P2B2,Q06278
Q5T160,Q9BX68
Q02161,P50750
Q96GC6,Q5T442
Q9UKW4,Q86WB0
O43908,Q16288
Q9UL49,Q8IYB5
Q8IWX8,Q5JR12
P60412,Q99928
A6NET4,Q9NRD9
Q6UXY8,Q92785
P35462,O14543
Q2M3R5,P05362
P49895,Q8NDZ2
Q9NZI7,Q16651
Q8WU68,P0DMU9
A1Z1Q3,Q13316
O60393,Q9H2U1
P42226,Q9NXN4
Q9BW92,Q5H9L2
P49703,Q9BYP9
Q63HM1,Q5BKY1
Q9NWF4,O94832
Q16514,Q9H3S4
Q9P212,P16402
Q92574,Q5SWL7
Q3B726,P98155
P33908,Q9NSC7
O95475,Q8WUY8
Q99674,Q8TDS4
Q9NYK5,O95716
Q13111,O14525
Q9H147,P61626
Q9H765,P37108
A6NHC0,O43736
P32856,P20160
P61163,Q8N9Z9
A6NC97,O96013
Q96CW5,Q9NY59
Q9UHV2,Q06413
Q9NQL2,P01222
Q8NGF7,O94805
Q04759,Q96S55
Q8NFJ6,Q9BXF3
P62280,Q13255
Q8NFN8,Q8IZY5
Q96P68,P98179
Q9NRE1,P02511
Q8IZC7,Q86VV4
Q9BZE1,Q13322
P30550,Q15672
Q9NQC3,Q96S94
Q9NR22,Q96HB5
Q96CE8,Q8WV48
Q8WV37,P0CB38
Q9H015,P09238
Q6ICL7,Q9UBY9
O00506,P14920
P80297,Q9NP77
Q96BM9,A6NHQ4
Q13227,P53778
P49747,P61968
P48448,P0C1Z6
P48058,P24844
Q9BUK6,P05089
P12883,O60687
Q99456,P41732
P0CG33,C9JVI0
Q9C0C4,P0C5Y4
P50461,O95376
O14682,Q13470
Q13797,A6NKF7
Q99653,P09093
P07332,A8MWE9
Q9BRT2,P84996
Q9Y5Z4,P13866
O76024,Q92551
P08118,Q92613
Q5T1N1,P17538
Q9UGL1,Q5JRV8
Q6IEE7,A8MRT5
Q9UIW2,Q9Y566
Q13188,Q9BW27
Q460N5,O94856
Q5TDH0,Q6XZF7
Q13509,Q86WB0
Q13410,Q8NGP0
O43257,Q6L8G4
Q8WV44,Q08477
P17787,Q9NP72
Q5VZ89,P78386
Q96S38,Q6PJE2
Q8IXM6,Q96FT7
Q9Y2X7,O95970
Q13884,P37802
P00387,Q9ULU4
Q9H773,Q8N4X5
Q63HM9,P28300
O14960,Q92633
Q06495,Q9H008
Q9UKA4,Q8NCS7
P09017,P50914
P30273,Q9NS00
Q96T83,P49641
P26639,P50226
Q9UBH6,P62266
P53041,Q9H903
Q9UHI8,O14610
Q9NQV8,Q86VI3
Q8IUD6,Q8ND71
P10114,Q8TEP8
A0A1B0GVY4,Q86XS8
P09622,O75783
Q15696,O43897
Q14576,P21854
Q8N5P1,Q5T9G4
Q14554,Q6UW88
Q9ULU8,Q9H490
Q9UEY8,O76039
A6NKH3,Q16222
Q9UIE0,Q9Y371
Q9GZK7,Q8TEF2
Q9P2M4,Q9Y6F8
Q9BY66,O75095
P55082,O15126
Q9P1Z3,Q8WXA8
Q9ULM3,Q5TB80
P45877,H3BPF8
Q969I3,Q2TAL6
Q14119,P21815
Q9HAK2,O75807
Q9NX36,P14151
Q9Y2Y4,P57735
O94956,O60291
Q96PK6,Q6P5Z2
P42773,Q7Z2T5
D6RF30,Q9BVK6
Q9BR61,O15530
Q9NR77,P31751
Q96ST8,P30153
O15244,P98171
Q9BWD1,P35398
Q9HCU9,Q8WXA3
P56279,O60391
A8MTZ0,P09668
Q06455,O14490
Q5VYP0,P47881
Q7Z2T5,O75718
Q10589,Q9NQG5
A5PLL7,Q9NYV7
P49903,O15409
O75610,P49411
Q9UHF4,Q9NQX7
P60413,Q86UW7
Q96L50,Q9BSH3
Q96J02,Q9HC29
Q8TET4,Q16610
Q9UNN5,P18146
O95025,P0DJD1
Q9BRZ2,Q68D91
O60493,P30408
P17097,Q9P2S6
G2XKQ0,Q13936
Q9H1H9,P50607
Q96F15,Q8WWF8
A6QL63,P47883
Q9UM11,Q6ZP29
Q5T7V8,O43586
Q9BT30,Q9UGB7
Q9P2B2,Q6PDA7
P09874,Q53EZ4
Q8NG84,P11277
P43026,P53673
Q9C0H6,Q684P5
Q9H4I9,Q9NXU5
P19622,Q8N907
Q9UBU9,Q5PT55
Q8WYQ9,Q9NX65
Q7Z5H3,O95218
D3DTV9,Q13255
Q9GZR1,P15559
Q8WVM7,Q86Y01
Q8NFQ5,Q13976
Q8NFY9,P35680
Q8NE71,Q12931
Q8WV07,Q96PB1
Q9Y234,Q96QD8
Q13177,O75879
Q9BR09,Q9BW62
Q9UKX3,P15259
O43323,P05155
P49901,Q9H156
P30049,Q969V3
Q2M3X9,Q16777
Q86WA8,Q92186
P53672,Q9H2A9
Q9UIA0,P84996
Q6ZVC0,Q96GM5
P12931,Q96JB5
P05783,A6NLX3
Q14161,Q7Z419
O00257,Q9Y2Y1
P28907,Q7RTY0
Q63HN8,Q6ZWL3
Q9UBF6,Q9Y233
Q9NQZ2,P28347
A0A075B6K6,O15553
Q9H4Q4,O96014
Q6PEY1,P33897
Q9BZ71,Q7LGA3
Q9Y6A5,Q6PJQ5
P60329,O75934
O00746,Q8TAQ2
Q14997,O43174
Q68CZ6,P55957
O00142,Q3SYC2
O60285,P06315
Q9BWH2,Q9Y276
Q96H96,Q04724
Q9UHW9,Q96AX9
Q9Y6V7,Q8TD22
A0A0B4J1U4,Q9UBC7
Q96IK0,Q7L3S4
Q9BXJ9,Q9UEU0
P05783,A6NDH6
P38405,Q6IPR3
P50993,Q9NQV5
P28838,Q92784
P04632,P0CW20
Q9UKA2,Q9Y484
P33552,A0A0B4J2A2
Q6ZUB0,A6NMS3
P23588,Q9NP84
Q15742,Q13489
P09429,Q8TBR4
Q9NQ11,Q96JN2
Q6P988,Q96PB7
A8MYU2,Q641Q2
P30511,Q96IG2
Q49MG5,P28908
Q9UK97,Q8NG11
P51151,A0A1B0GVX0
P01130,A0A1B0GX31
Q9BXB4,Q16594
Q92915,Q96EK6
Q9NX31,P34969
Q9H0T7,Q99717
Q13702,Q9NSE2
Q96RT8,P17020
P30532,A0A075B6K4
P78344,Q8TDZ2
Q06187,Q9NRS4
Q8IX12,P51398
Q9UQ03,Q641Q3
P08579,Q86V86
P51970,P13807
Q9NSQ0,Q5NUL3
P21781,P05112
Q9H9A5,P53350
P12525,Q5DT21
Q00059,Q6PCT2
Q7L3V2,O14990
Q9NZM1,P49281
Q309B1,Q9NWH7
P12694,O15550
P28906,Q8TEV9
O15344,Q9BRT6
O95167,Q86XK2
P52292,O14905
A6NCW0,P12035
Q8N4B1,P35346
Q96SI9,Q6VAB6
Q63HM1,P14209
Q8TEU7,Q96TA2
Q9UHI6,P07550
Q14141,Q86VR8
Q9BR76,Q5SXM8
Q8WY64,P22001
Q7RTT5,P49768
Q8N335,P01282
Q2M2H8,A1A4Y4
Q7Z3Y8,Q9NP72
P27824,P78381
O95473,A2VDF0
P52298,O94923
Q8NEW0,P49247
Q86VW0,O43255
Q9H4Q3,O15165
P08908,P49427
Q9Y242,E9PQR5
O15047,A8MXE2
Q96PT4,Q8NA31
P36406,O60519
Q2VWA4,Q14236
Q9Y4D2,Q6PID8
Q7Z6V5,P01699
Q9UII4,Q9BSI4
P61626,O43602
Q13838,Q7L4E1
Q9H6S0,Q96IQ9
Q9P2N5,O43731
Q9Y5Z0,Q969L2
Q9H3N1,Q4G0T1
P21675,P53671
Q5JST6,O75596
Q6EKJ0,Q96FN4
Q8N0V3,P20908
Q8N394,P37802
Q9H2B4,Q9BQI5
Q96RF0,P61254
Q96CW5,Q96CD0
P98171,Q9H611
P51654,Q96LI5
O95665,Q96P68
Q4VC05,Q96SU4
Q13247,A6NHL2
Q9Y615,P30050
Q8IUQ4,P60329
P19113,Q86XZ4
Q8IZT8,Q8N103
P22455,Q8IWY4
Q5T4S7,Q8N0Z3
Q9P121,P06331
Q99909,Q9UNH6
Q08345,O95336
Q15654,O95159
Q8N3A8,Q9H4M9
Q6W4X9,Q8TDL5
Q96BW9,Q6PFW1
Q9H8M5,Q6P9A1
Q8N138,P20963
Q96IK1,Q14964
Q13113,Q9H0U6
P0CJ70,P82921
Q96I25,P04439
Q9NVM6,Q9H0E7
Q9UQB9,Q6NZY4
P11498,Q06547
P01871,P49721
Q8NEZ2,Q8NGE7
Q9Y4E5,P51451
P62826,Q9H2T7
P19525,O14543
Q9ULE3,Q99469
Q86XN8,Q86UT5
P48544,Q8IZS5
Q03164,Q13461
Q9UHC9,A2RU54
Q92908,Q14940
P32298,Q6NW34
Q9H4A9,Q8NI22
Q8NCG5,O43303
Q9BXJ3,O43156
O75112,Q14573
O43427,P19484
Q9H6R3,O94923
P01185,Q8TDX9
Q96IZ6,Q9H4Q3
Q9ULT8,Q9BUY5
Q07889,Q9H2J7
P22749,Q96NB2
Q9H4X1,Q14289
P22304,O95759
Q9P270,Q9P283
O15258,O14828
Q9C091,P15311
Q13445,O00230
Q02127,Q9UIK5
Q13351,P18846
P52888,P63151
O43567,P02654
Q6NXR0,Q02108
P0C5Y9,Q9Y4P1
Q9UN19,Q86XM0
Q9BT43,P00739
P62328,I0J062
Q8IYD8,Q6UX39
Q86VK4,O43374
P30414,Q96HD9
Q07837,Q7Z3Q1
Q9H4Q4,Q9NYW7
Q96BF6,Q14139
P47211,Q9Y234
Q9NV29,Q1KMD3
Q12974,P08138
P0C7N4,Q9Y2C3
Q92547,Q9BXJ0
Q5T8D3,P80192
Q8N4T8,P48729
Q9Y5S2,Q9NYB5
O95167,Q9BQQ7
Q86X19,Q9Y399
Q9H6B4,Q0ZGT2
Q7Z7A4,A8MYZ6
Q96PP8,Q9BVS5
O95772,P15144
Q9BWU0,Q92890
A9UHW6,P09012
Q5VU65,Q9H1Y0
Q9P015,Q7Z3U7
P16157,Q96PB7
O15243,Q8TC44
Q9P2Y4,P53801
O15067,P20853
Q9BY84,A0A1W2PR82
O95371,Q8NCS7
Q1A5X7,O95813
P35625,O14804
Q96LB1,P09038
Q9NP92,Q9H0R8
Q6NT76,Q86UZ6
Q14863,P34810
Q9NYC9,Q03933
Q9BYQ3,P17861
Q9NPB3,Q96DT5
Q9H3F6,Q9H2E6
O00273,Q9UBX5
Q8IVC4,Q96SW2
Q9Y446,Q5VZ72
O00221,Q9Y257
Q13588,Q96CW9
Q6ZRV2,Q9Y5N1
Q53S58,Q9UQM7
P23560,P10082
Q6ZSS3,Q7Z7C7
Q9C0B5,Q9C0D3
Q8NGJ6,Q9H598
Q15004,Q8N165
Q5T447,Q70EK9
Q9BPX3,O95379
P34931,Q6L8G8
Q7RTT5,Q9H6W3
Q7Z3Q1,Q8TBG4
O75368,Q68CZ2
Q15058,P51170
A6NM10,Q9BY43
Q9BY41,Q96BF6
Q14012,Q14139
Q7Z3Z0,Q9UNN5
Q96D42,P46108
Q8IZ81,P35443
P35228,Q14982
Q9UMX2,Q9Y210
Q9NRD1,Q8NGB4
P80192,P20807
Q8NDV7,Q96L34
Q13641,Q9UN67
O14990,P47881
Q9BXW7,P19012
Q76LX8,A6NJZ7
O75578,O75610
O75319,Q96GY3
Q13936,O95059
Q7Z5Y7,O76031
Q14442,Q08211
P35372,Q9BR39
Q9H204,P21728
O14936,Q8NDB6
Q96LR5,Q70IA6
Q9Y6A2,P17020
P16442,Q15849
P14222,Q9BRT9
Q9UKV5,P68106
Q9NS40,Q8TD31
Q13231,Q8N114
P31644,Q02747
Q9BXI3,Q6ZMY3
Q9NZD8,Q96PH6
P05413,Q7Z4Q2
Q15040,Q99743
Q9NS15,P17661
Q9BQQ3,P09912
Q8IVM8,Q96GD0
P24928,Q05195
Q5VT25,Q5TAB7
P37802,Q4VNC0
O95980,P43034
Q9UBM7,Q96RU8
Q9BQ65,Q8TC44
Q7Z4Q2,P19838
O60238,P0CAP2
P26038,Q15777
Q9Y5I0,Q96LB1
O75112,P20292
Q7L2H7,Q9UID3
Q96G21,Q96P11
Q00526,Q5JTZ9
Q9NZL6,A0PJZ3
Q96T49,Q9BWF2
Q96G46,Q7L8A9
P01817,Q9BW27
P19021,Q7LC44
P57789,P06396
P05814,Q9NZV5
P21108,P28074
P61927,Q8NEZ3
Q8IWC1,Q9NYJ8
Q86UE4,A0A087WTH1
Q16831,I0J062
Q9UPC5,Q8IUH3
Q9H6S1,Q8IYM9
O60237,P48169
P30047,Q99795
P13640,A6NGG8
Q8NGL0,P09923
P11216,Q9Y6Y8
Q9BT30,Q9H267
Q9H321,Q8NAV1
P09681,Q969E2
Q9NXF7,Q9NWQ9
O75197,Q15075
P31942,P17036
Q4VCS5,Q06190
Q02080,Q9NR82
P32927,A3QJZ7
Q8WUH2,Q05195
O14931,Q8IZU9
P13196,P52565
Q86VR7,P46527
Q8WZ33,Q8TDS4
Q14990,P35968
Q9BXB5,Q8IYR6
Q8IV01,Q93070
Q2MKA7,Q9BYQ7
P11177,A8MXY4
Q8NHP7,Q96EL3
Q9HAV0,Q8IW93
O60244,Q9UHB6
Q8N8Q1,P69905
Q96HR9,A4D1S5
Q8WU66,Q6UXT8
Q9NR22,Q7Z4S6
Q16653,Q9NSE2
P61081,Q13630
Q15056,Q9ULW2
Q8NAF0,Q99728
Q5SNT2,Q13765
Q6YHU6,P49411
Q99500,Q7LG56
Q15846,Q9BWT6
Q9GZV1,P83916
P61571,Q86YC3
Q9UBC2,Q8N2M8
Q9NS39,Q7Z4R8
O14610,O43747
Q86UP0,Q86WV6
Q96BY9,P50570
Q96BR5,P13726
O94864,Q96PC3
P11168,O00311
Q9NVC3,O75173
Q8NGR8,P32456
P20592,P04180
O15111,H3BQL2
O00548,Q8NFW5
P25788,Q9UM73
P11182,Q7Z3J2
Q96QP1,Q5VV42
P07998,Q9BZE3
Q3KQU3,P14784
Q13347,Q6L8G9
Q8WYQ3,Q9NS00
P61583,A6NHQ4
Q8NGF4,Q9ULX5
O14595,Q6UX73
Q5H9M0,P14373
Q8NBU5,O95076
O95402,P45973
O43903,P25116
Q01844,P41273
O43824,O15075
P10721,Q9Y3D9
Q02153,P01571
O75509,Q7Z4L0
Q9UM13,Q9BZW8
Q99593,O60356
Q02809,O75293
Q9NWU2,Q9NP31
P49802,P15509
O95881,O60902
Q8N8R3,Q14318
O15417,P49286
Q99437,Q9NRY6
Q6ZNB7,Q96NG5
Q6ZMS4,O00445
Q96AX1,Q5JPH6
O43347,Q9Y2D1
P18283,Q6IPR1
Q96S06,Q96PQ0
O14896,P04183
Q8NBF6,Q96NY9
A8MW99,O43602
Q8IWE2,Q9BQI5
Q8N302,Q8IV77
Q96GX5,Q0VDE8
Q6ZS72,O43405
P12236,Q9H3S5
Q9HCM7,Q8NH85
P59543,Q00403
Q9NR81,Q9UL36
Q8IYD9,O15353
P35221,Q969E1
O14793,Q8IVF7
Q8IYJ0,P0DML3
Q6ZN04,P36639
Q96AX9,Q96A98
Q15024,Q7Z3G6
O15347,Q8N2W9
P80162,P18846
Q9NQ03,Q8NHS3
Q9UPU7,P24310
Q8NBT0,Q9Y4A5
Q15846,Q16555
O00522,P58215
O14513,O00590
Q00604,Q6P9B9
P62308,Q9NR20
Q9Y4E5,Q9BXU8
Q9Y2C2,P63098
Q9BSE4,P37058
Q3KQU3,Q5JSL3
Q2M2H8,P0CH99
Q8TF76,O15204
P41595,O14625
Q5TD97,Q69YH5
Q9Y264,Q96D71
Q9NYR8,Q9UIC8
O15240,Q96DT5
Q01826,P35321
O00488,Q9Y289
P53794,O94925
O43581,P0DOX5
Q9BVK6,K7EJ46
O76027,P53985
Q14814,P05198
Q9Y4P3,P52306
A8MPY1,Q9UF12
Q6QN14,Q92870
O95045,Q9BUB4
Q8TD07,O00754
P43146,P09132
P19429,Q9Y2D9
Q9Y3Q7,Q6W2J9
P22223,Q9BYZ8
Q9NWM8,Q9NPA1
Q96BK5,Q8TBY9
O95405,Q9HBT6
O60220,Q14289
P30876,Q9H8M2
P30530,O94830
Q9Y496,Q9BRJ7
A0A075B6I7,Q86W56
Q8NGR2,Q15319
Q9HB63,P51946
Q96RP3,Q9H2C5
Q00526,Q13241
P12081,Q9NQS1
Q9NWW5,P48643
Q16740,Q58FF3
O00151,O60880
O75677,Q4G148
P09067,P06737
Q9UHI7,Q6ZXV5
Q6ZNG0,Q02575
O75019,O75083
Q6ZSY5,O00321
Q16663,A0PJZ3
Q7KZN9,Q05682
Q5JPI9,Q8TBC3
Q01804,O75444
Q9NWS0,O00148
O60478,B4DH59
Q4G0W2,Q8N944
Q9UBB9,O75971
P01111,O00443
Q8NCK7,Q1HG43
P0DPF4,Q9NZN1
O94880,Q9ULM2
O95932,Q9Y5G2
Q96RI8,O75400
Q9Y4E8,A0A096LP49
Q9NTI5,Q9C0B7
Q15526,Q96T92
Q14761,A6NM03
Q6WKZ4,Q9P1Y5
Q8NFT8,Q9C091
P41440,P23467
Q92889,Q9H2C1
P48547,Q96S15
Q6ZSU1,P04908
Q9P035,Q5TIA1
Q16658,A0A0B4J264
Q9NRZ7,Q9NZH8
O15068,A0A0J9YXY3
Q9Y6M4,P11686
O75368,Q16696
Q5H9L2,Q9UHV9
Q13415,P0C264
P42898,O15355
Q09327,Q8WVJ9
Q9UPU9,Q5VWM4
P09001,Q9BVC6
P35658,Q99814
Q9UHB4,Q96SW2
A8MQ27,O43763
Q96DR8,Q9BQA9
Q01459,A6NHQ2
Q9H340,Q5T1C6
P62258,Q14032
Q6P499,Q8N4B1
Q5VZL5,P56645
P21127,P62995
O15061,Q9NWS6
Q8NFJ8,Q9Y2U8
A1L188,P19419
Q9BX97,P07305
Q8N7R1,Q8NCG5
Q9BST9,P57071
P14616,Q8NGP3
Q13439,P63279
O75077,O43236
Q9Y2L5,Q9H8M5
Q9Y5T5,Q96PV7
Q5W0U4,Q8N456
O14493,Q13451
Q8IXI1,Q8N4S9
Q9BVA1,P11940
Q99966,Q15131
P18848,Q8TC99
Q9HCU8,Q9NRY6
Q8NGL3,Q9H267
O43497,Q8NB49
Q9BQG2,Q6ZN28
Q9BUK6,O60563
O00231,P28067
Q03188,Q96I27
Q9UL25,Q96FT9
Q0VG99,P55822
Q96T66,P02654
O60331,P19526
Q15645,Q8TAD4
Q9NUQ9,Q9UGI9
Q96MH2,Q96KR1
Q92526,Q68D91
Q06418,P0C6T2
P31271,Q8IXT2
P05413,O60359
Q96QU1,Q676U5
Q9H008,Q9Y2I8
P48023,Q8N162
Q9NR50,Q7L5D6
Q8N539,Q9H792
A0A0A0MRZ8,Q16594
Q9H2D1,Q96HR8
O14976,Q05481
Q8TBG4,P23415
Q9BT17,P15328
Q14397,Q9Y2Y6
P0CG39,O00443
Q8TE23,Q96MU7
P15848,Q9Y6Z7
O75113,O14981
Q92915,P62837
Q14469,Q5R387
Q9Y2L1,Q5J8M3
Q16563,P78412
P42685,Q9H9V9
P19526,P47869
Q8NEA9,Q9NRG1
Q9BRP7,Q96MG7
P54368,Q14232
P41212,Q9C091
Q96A32,Q8NGJ0
P0C7H8,P07384
O95630,Q8WU68
Q7L9L4,Q9H6A0
P33240,P51575
A6NKF7,P29034
P21941,P0C263
Q9UFC0,P57059
Q14919,Q96GE5
P48060,P78332
Q8IYD8,Q8NF86
Q5JUX0,Q9H2C2
Q9NR55,Q9NPE2
Q9NZI8,Q8NHG7
Q9NWW9,P10600
O95741,P62906
P02818,O00468
Q9UBC5,Q9UPY8
Q9ULS5,Q5TGZ0
Q9H9P5,Q92673
Q9GZR5,Q63HM9
Q9NQ89,Q96G04
P11488,Q96MG8
Q96RG2,Q13439
Q18PE1,O60902
Q9Y6X3,O00626
Q9UBL3,Q9H3N8
Q9NRS6,Q96S53
P10914,Q9UFF9
Q9Y4F4,Q7Z7B1
Q15615,P26374
Q9H4X1,Q96PZ2
Q5HYN5,O14925
Q9UKZ1,O14921
Q9Y473,Q8N2H4
Q96BP3,O43818
Q9BT78,Q5JS37
Q8WUJ0,P38646
A6NJW9,Q96IR7
Q6NX49,P23527
Q68CZ2,Q15700
Q8TAM1,P35658
Q5SRE5,O75200
P62306,O00337
Q16878,Q96A35
Q8N4P2,P55082
A6NNB3,O75838
P49674,A6NMB1
P0C1S8,Q16666
Q9NQ03,Q96ND0
Q15735,P51570
Q6UWH4,Q96N23
Q6NSW7,A6NHQ4
P43220,Q99447
P11171,D6RGH6
Q9P2K5,O76096
Q8N1N4,Q9NYQ7
O75074,Q8TB92
Q9H339,O14730
P52179,P16066
P56556,Q16236
P18627,P42356
P09917,Q9ULV3
P62333,P0DN25
Q9NXU5,Q92765
Q9ULK0,Q8IVF5
P98082,Q96FT9
Q6UUV9,Q96D96
Q08ET2,Q5M7Z0
Q08334,Q6NY19
Q96S15,P55851
Q9HAR2,Q9Y574
Q8NE00,Q7L5N7
Q13794,Q6ZSG1
Q8IYG6,P46939
P52272,P60981
Q5VYS4,Q8NH09
P60006,Q9NQR1
Q9NZG7,Q92499
Q12893,Q86XK2
Q7RTU7,P62685
Q9Y5B8,Q9Y285
Q9NZB2,Q9H3E2
P12277,Q13586
Q9NX74,Q9NY15
O60548,Q9NQ90
Q9P0N8,Q9Y5R8
Q8N4X5,Q8NET8
P22001,Q15303
L0R8F8,Q86XK3
Q9BYV7,O43189
O14610,Q96MM3
P51157,Q14721
Q8N139,Q9Y2Q1
Q99788,P12724
P28039,P62879
Q16526,P24071
Q9H2X0,Q8TBA6
P42695,Q5TA45
Q9Y487,Q7Z6I6
Q9UPN3,Q9H2W2
Q8IUD2,P50453
Q9NR33,Q9GZX7
Q9BX67,Q71RC2
Q58EX2,Q9BZW7
P23942,Q9BZM2
Q6P1A2,P07307
Q6IF99,Q504T8
Q8TDQ1,P41587
P52803,Q53GG5
Q6ZMY3,P61073
Q9H4A4,O95407
Q13268,Q5T8A7
Q15020,P17600
P58180,Q9NS84
P05976,P02489
Q6NSJ0,O60826
O15403,Q9Y5R8
P19105,Q9BY42
P40933,Q9BYJ0
O14757,Q9UKI9
P26651,Q6N069
Q9HCU8,P25325
Q8N1I0,P52739
O95467,P52815
Q8NGG1,P57053
P10301,P51449
Q9BXU9,P19484
Q8N8Y2,Q86WJ1
P12755,Q99962
Q9Y2H0,P61326
O43678,O15054
P14091,Q8IVW6
P02649,Q9BYT3
Q8N163,Q1W209
Q9Y5U4,Q99547
Q96L94,A8MXD5
P55072,P51571
Q9ULZ2,Q8TD86
Q9BQT9,Q96NY8
P03973,O15130
Q8NG66,O75879
Q5VST6,Q16718
Q14160,Q9BXE9
Q9Y3C7,Q9C010
Q68E01,Q16825
P16157,O75964
Q9UKT5,Q6P161
P56178,Q9BW62
Q9NU63,O60806
Q99558,Q96Q42
A0A087X0M5,Q0VAQ4
P27352,Q0VAQ4
Q9UKZ4,A0A0B4J2D9
Q9BQG2,P48060
Q9H9E1,Q99424
Q96G27,P18509
Q9H8H0,Q92985
Q01740,Q5D0E6
Q92558,Q9Y5H1
Q12816,Q8WXC6
O75023,O60507
Q16658,O60568
Q00577,P25490
A6NER0,Q5VSL9
Q96HZ4,P78562
O60706,Q14654
P17275,Q5VVY1
Q96KS0,Q96SR6
Q06416,Q96QT4
P58182,P0C626
Q6NUS8,Q99471
P14207,Q9Y2D1
P31997,P16619
Q9UNE0,P0C7X4
Q9UPU3,Q9NQC3
Q8TAV3,Q5VTE6
Q8TAX9,Q8NA58
O14939,P54296
Q96JJ3,Q9UBQ0
Q8N349,P48065
Q9Y4P3,Q9H015
Q9Y6J6,P62837
Q9P0K1,Q6ZVN7
O95025,P08100
Q8WVY7,P46721
Q5W5W9,Q15058
Q96BP3,O75387
