P00352,O60356
Q96IK5,A6NER3
P19838,Q9Y618
Q99496,O43736
Q9BRX9,Q8TBC3
P31930,O14773
P26373,Q8TB96
P56270,P49450
Q9P2A4,Q9UMX1
P63000,P17302
O43306,Q9H8X2
Q99541,O60337
O15075,Q6IQ23
P42166,P50991
Q9UK41,Q9Y294
Q9H307,Q99497
Q96S66,Q9H1C4
Q9BZE9,Q9NYQ3
Q99471,Q8N442
P84098,Q9BQC6
P53621,Q92620
Q09666,P52565
O60356,P12270
Q9BQ52,Q96CM3
P02545,P02652
Q14974,P10412
Q9NW97,Q01970
Q9NQC3,P62491
Q9BQ48,Q75WM6
P01137,P22102
Q4G0J3,Q00577
Q9UQE7,Q92834
Q9P2R7,Q9UGI8
O95835,A1L4K1
P62258,Q07021
Q12789,P15882
Q12906,Q5U5Q3
P62910,P62266
O95070,Q4U2R8
Q9H4M7,Q9H900
Q86TU7,Q9BXU3
Q676U5,P13796
Q12879,P05496
Q6NUQ1,Q9BSH4
Q86YD7,Q2TAL6
P46109,Q9UQC2
Q86VP1,Q7Z739
Q7Z699,P40121
Q9BYN7,O75460
P43686,Q12986
O43474,P62847
P11279,Q8N4S9
Q9BRS2,Q9BQ67
Q9Y230,Q13618
P55317,Q99986
O94761,Q12874
Q86VF2,P78424
P78362,P46783
P53985,O00483
Q9UQ88,Q15287
Q9Y3S2,P51608
Q6V1X1,O76071
Q99933,P06737
Q9BUF5,Q14999
P61289,P55212
Q04206,Q00987
P55010,O00273
O95858,Q92685
Q99729,O15235
Q9NRI5,Q9H1K0
Q6P2Q9,P78527
Q9UPY8,O14513
Q9NRC8,Q16656
P62304,Q8N8D1
P00533,O75964
Q13895,Q12986
P14635,Q99501
O43318,Q9H4M7
Q5S007,O00743
A0FGR8,Q6IAA8
P12236,P21281
Q9H4M7,O94874
Q16665,Q9BTW9
Q9UBT2,Q96EI5
Q13451,P11216
Q9Y6C9,Q13371
Q9BVK2,P54219
P61758,P61278
Q96RF0,P25440
O95747,P08708
P56693,Q99811
Q9H1X3,A2VDJ0
Q5T200,Q9Y294
Q8WVV4,Q12841
Q9HCU4,Q9NS66
Q9Y2P4,Q4KMZ8
Q9UG63,P36915
P15927,Q8IXQ6
P07550,Q16653
Q13554,O43815
Q86YD3,Q9BWS9
P54278,P20585
Q8TB52,Q8TE96
P25788,P52597
Q96H55,O60238
Q15651,P49585
P07910,P61266
Q92769,Q3KNW1
P05771,Q9HBH5
O95677,Q9UBQ0
Q99996,Q53EZ4
P13056,Q15233
P04350,Q96Q83
Q9UIW2,P23280
P63208,P04908
Q5S007,P49419
Q9NRC8,Q03252
O75390,Q9Y276
P01100,P15559
Q13107,P30566
Q9NXE4,Q99442
Q15118,P53597
P15622,Q5TD97
Q15078,P38936
P05388,Q9BRT6
O95994,P07900
Q92769,Q9BZK7
O43707,Q9BS26
Q09161,O75150
O14818,Q9HC96
Q9P0L0,Q14721
P27987,Q8N9R8
Q9HCS7,Q96DU9
P56945,Q01968
P07339,P23381
P17302,Q13190
Q9H0R8,Q9UKV8
P62851,O00567
P17081,Q9BXB4
Q9NYB0,Q92560
P62987,Q14498
P45985,O00757
Q9UER7,Q9H7L9
Q09028,P28749
Q9BT92,Q9NYK6
Q13620,Q9H3Q1
Q03188,Q9NVM6
Q16637,Q2QGD7
Q8TEA7,Q6ZMI0
P46527,Q5MJ70
Q7Z7L1,Q9UJV9
P20700,P17096
Q9UNN5,Q15084
O15218,Q5BJH7
P19174,O15056
P43005,Q9NPF0
Q12800,Q9ULT8
Q99547,P51532
O14530,Q969U6
Q7L5N1,Q9HBL8
Q9H160,Q4LE39
P05362,Q99880
P19838,P36941
P20339,Q8N766
P04637,Q8N680
Q9NY12,Q04323
Q15005,Q6NUS6
O94874,Q14498
O00214,Q9ULI3
P78362,Q76FK4
P04637,Q13017
Q15417,P13639
Q14393,Q96GX1
P62424,P62244
Q9HD33,O75570
Q13838,Q6I9Y2
Q9C0C9,Q02040
P46379,P27361
A0FGR8,Q8N144
P04201,Q53EU6
P42574,O15392
P25440,Q9BYG3
Q96FC7,Q9BY11
P61956,P43686
Q9ULG6,Q96T55
P62993,P19320
O14967,Q15904
Q9Y265,P61244
Q6ZT21,P58418
Q8TBB1,Q6ZMT1
Q6NYC1,Q14137
Q96B97,P27694
Q3SXM5,Q9NY72
Q9Y2X3,Q9NWS0
P11177,Q8NFZ5
Q15029,Q01433
Q8N831,Q63ZY3
P38398,Q92759
P27708,P19387
P35712,Q9UBB5
Q9HBD1,Q8IYB3
P62805,Q49A26
O94761,Q58FF6
Q7Z7A4,Q9H4B7
P04629,P33981
Q9NSE4,Q96EH3
P41235,P25440
Q99460,P25054
O00308,P05387
Q15468,Q15121
P28482,Q13362
O95630,P13196
P19838,Q8N8E3
P46100,Q96L73
O60749,Q9NQU5
Q96G30,Q96AB3
P51692,O75674
P68400,P37840
P04792,Q9UQC2
P47974,Q07021
P51668,Q99436
Q9Y285,Q8N488
P78310,Q6WKZ4
Q9UNK0,O15529
Q9HBD1,Q96PK6
O43663,P11940
Q9Y5K8,O00168
P03372,P31930
O60503,Q6GPH6
Q13127,Q01167
P63104,Q9H6E5
Q13526,P61978
O00571,Q14839
P05067,P09486
P62306,O15527
Q16540,Q9NPE2
Q9UPP1,P07476
P16104,P06899
P21860,O00329
Q9Y275,O75155
P30050,Q96AG4
P11831,P19793
P61513,Q02878
P06733,P00441
P22681,P57075
Q13643,P03971
Q15836,Q92845
P03372,P62910
Q9Y6E0,P38646
P14866,Q6YP21
Q9Y6Y0,O95863
Q99848,Q9GZL7
Q96BQ3,P50452
P30519,Q9HBW0
Q9HCE1,Q96QK1
P68133,Q7LBR1
Q8TDD2,Q8IY57
P53041,Q9H6Z9
Q00653,Q9BUF5
P56945,P07332
P11802,P48643
Q15029,Q9H6T3
P09382,Q6PJG9
Q4G0J3,Q15646
P53355,Q9GZP7
Q7RTX1,Q7RTX0
Q9BTE3,Q7Z6L1
P56537,P31946
Q6P9G4,Q9BSA9
P27824,P25705
Q9UL15,P48431
O43187,Q99836
P04004,P02679
Q05707,Q15007
P42858,Q9NV96
P24821,P38646
P25705,Q01628
P57055,Q9UHL4
Q9Y320,Q9HCP6
Q9UPQ9,P29558
O94874,Q14694
Q12905,P33991
P12036,Q16352
Q13635,Q69YN4
Q9UQB3,Q8TBB1
P09496,O75147
P68104,O15294
P27986,P29466
Q99959,Q96HS1
Q15554,Q96AP0
P49810,Q92947
Q9HC98,Q5JVF3
Q02878,O00339
Q6PKG0,O43364
P15374,P09104
Q3MIR4,Q5SRI9
P11142,Q5T4B2
Q16777,Q9UM22
O95372,Q9Y3C7
P49116,Q15393
Q96AQ7,P30711
Q96NT0,Q9HBW0
P48643,P50897
P42357,Q15696
P10515,P07814
Q8TED1,Q9GZX3
O00159,O15020
Q9HCD5,Q86W34
Q15007,Q14532
P62805,P78344
O95602,Q8N6T7
Q16637,P49756
Q9H8Y8,Q9BXF9
P01116,Q9P2F8
Q9UIR0,Q9UH99
O75844,Q9H4S2
P24863,Q6E0U4
Q8IYP9,Q96QK1
Q9BZG8,Q9Y664
P01116,Q15907
Q658P3,Q9P2W7
P12956,Q5T0B9
Q9Y6I3,Q86X19
P68431,P52815
O00526,Q96HW7
Q9P2K2,Q86Y30
Q13200,Q92925
P08397,Q9NR31
Q16795,Q96E11
O14964,Q71SY5
Q7Z434,Q13601
P08729,Q2TAL5
P34932,P22102
Q15599,Q6P4F7
P15153,O00220
Q6P5Z2,Q5VIR6
Q9UQR1,Q6W2J9
Q9HB71,Q9NR09
Q9H2J4,Q9P2G9
P56181,P03905
O75626,Q9UKL0
Q13131,Q96L34
Q9H9D4,Q14767
Q8NFZ4,Q8N0Z6
Q92731,Q14165
Q9NYF8,P49760
O60248,Q96EY7
P56545,P35520
P04629,O75962
P28482,Q8N9N5
Q9BQD3,Q9NQV5
O43684,Q9NUM4
P50750,P50990
P04629,O95433
O00268,Q7Z7C8
P62140,Q9NUG6
Q96S59,O96006
Q9HBL8,Q96C19
P34932,P43403
P56199,Q5TAT6
O60885,Q9NX58
P00390,Q13838
O00264,Q15386
O76003,Q13630
O15294,Q9HCN4
P63279,O96006
P45880,P00403
Q9UBS0,P62424
Q9HCH3,Q9NUK0
P18124,Q96KC8
Q9BVS4,Q96HS1
Q9Y463,O43819
P13727,Q9UNW1
Q15075,O76015
P51114,Q5M775
P04629,Q9P2R3
Q9BR76,O43396
P04083,Q86U42
O15379,Q9BX63
Q96SB4,Q13325
P24539,Q99986
Q9H6Z9,P55786
Q9Y5Y6,Q92520
Q8WVN8,Q13490
P51957,P31946
P10809,P42574
P28845,Q8IW92
Q5TBB1,O96005
Q53EZ4,Q8IYW4
Q9HBD1,P22626
Q92569,Q8N448
P30876,Q16665
Q01970,P37802
O75110,Q8TCT7
Q8WUM4,Q92783
Q02241,P13987
P27105,Q8NFB2
P60763,Q9UJF2
Q08379,Q8TC71
Q15910,Q8TAQ2
Q6ZTQ3,Q96BY2
P17931,P0CI25
P06576,Q9BSH4
Q9P2Y5,P49585
Q15056,Q13151
Q9HCN8,O60513
Q9BYJ1,P05014
Q12951,P26640
O00148,Q8N3I7
Q7KZI7,Q7L804
Q9BU76,O95235
Q14999,Q6NVH7
Q8IUX4,Q8IYD1
Q13123,Q8TCG1
Q15714,P36896
Q9UM54,Q9P2J5
Q9P2S5,Q9NTZ6
Q9UNE7,Q9UMS4
P62258,P54105
O95994,P25940
Q14258,Q13206
P04908,P05114
P20333,Q9BQG0
Q9BU76,Q6UWP8
P21462,Q9Y6D5
P25786,O95238
P60484,P33992
Q3B820,A1L4K1
P10114,Q8N122
Q5VT52,Q14676
P05067,Q9H0G5
P11047,Q9UHD9
P55072,Q8IY92
P02751,P04792
P55317,Q9BQ39
Q9NU19,P31151
Q16659,P21796
Q86T26,Q4KMQ2
Q9H3P7,Q9P2W7
Q04864,Q15915
P54274,P82933
P56134,Q9UGJ1
P50552,Q9UQB8
Q13451,O60346
Q15669,O43592
P38398,O75694
P51114,Q8ND56
Q6P2Q9,Q02543
Q9NYZ3,Q8WXE9
Q96P11,O15160
Q86YP4,Q01970
P04637,Q03701
P55317,Q14320
P49768,Q9NVX7
Q9NQW6,P42566
Q8N3E9,P52824
Q99418,Q15438
Q8TAF3,Q14152
Q93062,P14678
P08069,O95147
P63165,Q9UIS9
Q92793,Q9Y2I1
Q5TA81,Q701N4
P03372,Q8TBZ3
Q9H8V3,P52272
Q14318,Q9H3Z4
Q86WV1,O43824
P48723,P11844
P61513,Q96AG4
P60709,Q92574
Q96DX5,Q16637
Q9NQC3,Q9Y3E5
Q9UPY8,O95819
Q9BX68,Q9NRX2
Q9Y296,Q9ULD6
Q15811,P04040
P24592,Q9BT73
Q93008,Q13011
Q5JR59,Q8TCX5
Q9NV31,Q96BP2
P07195,Q96KP4
P17252,P48507
Q03468,P52434
Q99797,Q8WWW8
Q15286,Q99569
P30154,Q6W5P4
Q01974,Q6UWQ5
P68363,Q9UHJ3
Q16543,Q8IZL9
P62826,P38919
Q6UX01,P49755
P0DPH7,Q8IX03
Q9UNN5,P13797
O60896,P30988
Q92974,Q8NB46
P62837,Q12899
P16615,Q8N680
P24928,P05423
Q9NRS4,Q13232
Q13085,Q6NUN9
O15530,O00329
P68104,P06576
Q9NY12,O75446
P12644,P82914
P13688,Q9NNX6
Q9Y463,Q9P2F8
Q7Z5P4,Q8N6F1
P04626,Q8TB45
P46783,P20042
Q14195,Q9UIY3
P14625,Q9BYF1
P05412,Q9Y314
P54253,Q5SWW7
Q03518,O00400
P78329,Q9GZR5
Q93079,Q96KJ9
Q9UJX6,Q8WWL7
Q9H967,O43491
Q7Z417,Q5T7P3
Q92731,Q8N9M1
P08754,Q9UGC6
P24928,Q9UNH5
Q8IUG1,P54646
Q9H6F5,Q9P227
P55786,Q8IYN2
P50552,Q9Y6R9
Q13428,Q8ND71
Q16778,Q9P287
P46781,Q96EA4
O95994,P32119
P19174,P23677
Q9UQV4,Q99726
Q9HC52,Q9NYB0
O95071,O96017
O95816,P54252
Q8IWL3,O75718
P04035,Q8WWF5
Q96FV9,O43818
P16144,P34741
P61244,Q86YR7
P11388,P50613
P46087,O15479
Q8N1F7,Q9ULT8
P22090,O75069
Q86X55,P50897
Q92769,Q02878
Q9Y2Q9,P82914
P24385,Q13133
P27918,Q8IUC1
P41091,P54136
P31997,P18075
P36873,O94972
Q07912,Q8WXH5
P14866,O75095
Q8N5K1,Q6P5W5
P20674,Q14807
P26373,Q9H6S0
P20366,P21452
Q9BRJ6,O60248
Q13489,O60506
Q9ULZ3,Q14790
Q9NQB0,Q9BVC4
Q96GN5,Q16384
Q9UHP7,Q8N3Y3
Q0VD86,Q9NP86
Q9Y4P3,P49840
Q9ULW3,O75533
Q9Y3C5,P28070
Q12988,P39687
P04629,Q9HAV4
Q99460,P48556
Q8IZ41,Q9UNT1
P83105,Q9BRF8
P29353,Q9BVJ7
Q69YN4,Q9BTA9
O60885,Q9H0A0
Q9NZQ3,Q9UNF0
P07355,P08172
O60832,Q96MX3
Q9H6D7,Q9P031
P07858,P11717
Q9P015,Q96FI4
Q92934,P50402
Q8IXK2,Q6UWN0
Q8TAE8,Q9H9J2
P04637,Q96L50
P68104,Q9Y3I0
Q8WVZ9,Q8WWQ2
Q86V81,Q8IZH2
Q6UX41,Q9NUM4
Q3KP44,O95833
P78362,P55265
Q9P0K7,P09958
P54252,Q9Y5A9
O14531,Q15645
P34998,Q03113
Q9H2P0,P06899
P26367,P50458
Q9HB71,Q9P2K8
P26038,Q8N6Q3
Q15349,Q15185
Q14315,P55290
P55036,Q86VZ6
Q93063,Q53F39
Q99828,P78527
P61981,P52597
Q96GM5,Q969G2
Q9UBN7,P04350
P42858,Q99683
Q13823,P84103
P16403,Q9GZL7
P15880,P16402
Q9HCN8,Q8IXK2
Q13485,O00444
Q9H4M7,Q96PV6
O60506,Q8TCJ2
Q13509,Q13838
Q96DX7,O00206
Q12824,O43813
Q02252,P30038
Q9UKD2,Q96D46
P51116,P49321
Q9UDY2,Q5JVS0
O00182,Q9Y3T9
Q15910,Q9UBQ5
Q9NQY0,Q9Y5X3
Q96EP0,P07477
O14641,Q9NZC7
P68104,P08473
Q14671,Q6ZMZ3
P62820,O75947
Q16543,P20794
Q8NBN3,Q9UKJ8
Q15077,Q9UBF2
P14866,P20936
P05161,P19105
Q09472,Q9NVP1
P61956,Q9NS25
Q96CF2,P20671
Q9BV94,Q9BZC7
Q92914,O75179
P38646,O94761
Q8WTR2,P45974
Q6UWP7,Q6DKI7
P15880,P38432
P49368,O75147
P08670,O95619
P08138,O75509
P68133,Q05655
P63167,Q13330
Q2HXU8,Q14332
Q15274,Q01826
Q00987,P61081
O60885,Q13620
Q96QE5,O60783
Q9BYN8,P26373
Q13363,P02768
P48552,P37231
P11142,Q9UHD2
P19338,Q71DI3
O43143,P35659
Q86UE4,Q6Y2X3
Q9NTU7,Q9UIW2
Q96Q45,Q14542
Q4J6C6,A2RU37
Q13291,P68366
O15357,Q15811
Q6P1X6,Q9Y6M1
P98082,Q8WU79
P51572,O75582
P35240,P62750
P11142,Q96T66
P84095,Q13439
P25445,Q13114
Q15691,Q13409
O75530,O14519
P63241,Q9BV47
Q3MHD2,P14316
P49407,Q86V81
P61981,Q8IYB3
P62877,O75494
P14866,P27487
Q6PKG0,Q96FI4
O60885,Q96PZ0
P00533,P33992
Q12931,Q9BQ24
P62280,P63220
P13569,Q16186
P49841,O60814
O00167,Q92734
Q96IW7,Q6P5X7
Q13164,Q9H4M7
P67809,P51398
Q96RK0,Q5D862
P38159,P32754
P62979,O94972
Q13155,P07814
Q96FX7,Q53HC5
Q04837,Q96EL3
Q96KC8,Q96SK2
P20339,Q6ZMI0
P62136,P52907
Q13520,Q5TGU0
P09601,O75208
Q13573,O96019
Q9NRW4,O75396
Q8NEW0,Q14432
O94761,P62273
P19838,P35579
P02751,P62854
P17987,Q9P0V3
Q92731,Q86TB9
P62140,Q99608
Q9BSW7,Q9Y2D8
P68363,Q8NB12
P40926,P30049
Q15077,P18859
P55795,Q969V4
Q8IYB3,Q9H672
Q96ER3,Q68EA5
P68431,P00533
Q96KC2,Q92911
P29371,Q96PV6
Q9HCM4,Q9UJ70
P19784,P35244
P54252,Q66K80
P04150,Q9UBM7
O95229,Q12934
P05067,O95171
O95833,Q6ZNG0
Q96T76,Q8IZ69
Q9BWH2,P01009
Q9Y487,P36543
Q8TCT9,Q15629
O95183,Q29980
Q8NBJ4,Q92982
Q14596,Q92785
Q92538,Q69YN4
P49792,P30533
Q69YN4,O43395
P63165,Q96EV2
P35226,Q9HAH7
P19404,Q04837
P43405,Q9UHP3
P08311,P55210
P56537,P20290
P35241,Q9ULV4
P04792,A0AVI4
Q9UHG3,Q9NR63
Q9Y487,P14416
Q96SW2,Q96RS6
Q96HA8,Q15041
Q9H9E1,P48382
P63208,P49720
Q12834,P33552
Q969Q0,P49711
P02686,O75716
P48651,P49116
Q15058,Q7RTW8
Q99496,Q96JJ7
P51668,Q9H8W5
P31274,Q9GZZ0
P11362,P35268
O95503,Q9BXU7
Q9Y5Y6,Q8NCL4
O15061,Q9BY11
P23396,O95363
O00257,Q8NDX5
Q14934,Q9C0D3
P49593,Q969P5
Q8N5H7,Q14558
Q9NZC7,Q8TC07
P10275,P24928
Q9NQC7,P61163
P22736,Q12774
Q92831,P17482
Q96BH3,Q9BTN0
P24941,P07355
Q8IYX8,Q9BXS5
P35251,P51532
Q9BZJ0,Q56P03
P13647,Q8N4C6
Q9H6Z9,Q13509
Q9H4M7,P23258
Q9UJC3,Q9Y6B7
O75694,Q9H1X3
Q99996,Q9UNP9
Q8N720,Q9UI08
Q9NNW5,Q96MI6
P35613,Q96AJ1
P22087,P30419
Q99081,Q0VG99
P61764,Q86UE4
P28799,P20155
Q9UKB1,Q9Y2T1
P20290,P62807
P46108,Q9H7D0
P07947,Q16539
P61964,Q86VP6
Q92597,Q8N488
P53367,Q9UQV4
Q9Y282,Q5BJH2
O43488,Q9NZ32
Q9Y580,Q15637
P32121,P52429
Q02241,P84996
Q6P1J9,P12273
P62805,Q96RI1
P20674,Q13794
P40926,P49821
P60709,P57737
Q9UHB6,P27105
Q92614,P19105
Q9NW13,P47902
P11279,Q9H4G0
Q9C0F1,Q8NA92
Q9UPT8,Q9NUH8
P60891,Q96D46
Q9UPQ9,Q3B7T1
O43516,P13196
P46108,P17948
O15116,O75113
Q8IVD9,Q15393
P07910,Q9H307
P62701,Q15365
Q96QD8,Q9Y3E0
P35754,Q9BVG3
P62805,Q504Q3
P29353,P51784
P54132,Q8IX18
Q969H0,O14874
Q7KZI7,Q13131
P07550,P48735
P08588,P49407
Q7L2J0,P83731
P00540,P15172
Q6S5H5,Q6S8J7
P27986,O95704
P07900,O14682
Q9ULY5,Q9P0J7
P00519,O75896
Q6NUQ1,Q9Y252
P98082,Q96CW1
P36873,P54578
P42345,Q9C0C7
Q6P996,Q9Y5Y3
P50914,Q9NUL3
Q9BXW9,O00567
P11474,Q9UBE0
P61313,P12270
O43920,Q8IUX1
P55735,Q5T7N2
Q9HCE5,P13639
Q86VM9,P42696
P36578,A2RRD8
Q9NQC7,Q08554
P42566,P02533
O95602,P10276
Q9UBL3,Q15723
Q15029,Q16658
P30876,P49841
P32121,Q9Y2T6
P21796,P20020
P60033,Q06481
Q8NFL0,Q9NQZ7
Q93034,Q9Y574
P50052,P12821
Q9NQW6,Q9UHQ9
Q93045,Q9UL62
P04083,Q9HAW8
P62330,P50443
P04843,Q6NTF9
Q9Y3S2,P35659
Q9BQG0,Q9UHB9
O00443,Q6IAA8
P09038,O43927
Q9HAV7,Q9UDY4
Q14318,O14818
P01024,O15547
Q9Y2Q9,Q9Y4X4
Q03135,Q8WVQ1
Q5S007,Q10567
O75147,Q96JB6
P41002,Q9NRZ9
Q9NP66,Q8IUR0
P21266,P46439
P27824,O95159
Q96HU1,Q96DA2
Q86VP1,P33176
P24588,Q8N6M0
Q9NYA1,Q9NS69
P54578,Q9NZI8
P0CG47,P0C0S8
P49753,Q9BX68
Q86T26,Q9Y3B7
Q14142,P28074
P60981,Q13283
Q13148,P05412
Q96RK0,Q07864
P42345,Q6UY01
Q96F46,O60676
P15153,Q14185
Q9NR31,O60739
Q92624,Q96S15
Q15532,P55197
O15547,P01861
O75083,Q5JS54
P09429,P46776
P38646,O00221
Q06124,Q8NHJ6
P15927,P09651
Q9H1C4,Q96QK1
Q15717,Q9H8W4
Q9UII2,Q96PX9
P62140,P62873
P16403,Q8N6M6
Q9BUF5,Q8IY34
Q13310,O15294
P07900,P27361
O43172,Q86VP6
Q8NAU1,P05120
Q5T011,Q969R8
P08253,P35442
Q92731,Q05639
O75365,P08708
O95166,P62249
Q13322,O95363
O95071,Q9UKL0
Q15386,Q3KP44
Q15058,P07197
P09467,O14974
P26371,Q9P0T4
Q9Y5A7,Q8IYW5
Q8WVZ9,Q9UDY2
Q8WYJ6,O43236
Q86VS8,Q9H269
P06241,P36888
P62308,Q96CW6
P08621,Q9NPE3
P16070,Q96N66
Q9H4M7,Q9Y5R8
P06241,P42685
Q99853,O43423
O15466,Q96FL9
O43159,Q8WW43
Q92570,Q9BYR5
Q9HBH0,Q6P995
P09001,P61927
Q96DX4,O95299
Q9Y2X0,Q96PU8
Q09472,O00187
O15118,Q96KA5
Q92831,Q99607
P08708,Q00839
P28482,P35548
Q8IZP0,Q15642
P11274,P09496
O75400,Q9NY93
P62136,P47756
Q9BT09,Q9Y2A9
Q8IXB1,Q8NBJ5
Q96BR9,Q9UIF8
Q96CS3,Q96RQ1
P09619,O94898
Q9UK80,Q9BQ89
Q9H4G0,O15047
P02545,Q96I36
P42336,Q08499
O95235,Q8IWA0
Q9Y230,Q13153
Q16666,Q9UJA5
Q8TAB5,Q01850
A5A3E0,P29401
O94826,Q9H300
Q9HAU4,Q9NVW2
P42858,P17980
P43220,O95857
Q13304,Q9UFG5
P07437,P40227
P49407,Q9BQA1
Q9NZQ7,P29401
Q96KC8,Q07960
O60729,Q9BXS6
Q53RY4,Q8N6M3
P08670,P19525
Q6UXL0,P41273
Q15532,O75177
P27487,Q9NYL9
Q9NZA1,Q9ULV0
Q14192,P05412
Q9Y6H1,P49761
P51452,Q9H1A7
Q01844,Q6PJW8
Q6UXG8,Q9C0E2
Q9NZN4,Q6IN85
Q9NS91,Q9BTD8
P50876,Q7Z4K8
Q9P0I2,Q9NPA0
P49755,Q9Y3A6
Q9UQV4,Q5KU26
Q93034,O95831
P29034,Q99856
Q9NRC8,Q92945
P61587,P53007
O95994,Q71UM5
Q96HA8,O95259
P63167,Q86SQ0
Q96CF2,Q71UM5
P82650,O75570
P51809,P13164
P08473,Q0GE19
P45983,Q16829
P51946,Q9Y2X0
Q9UHV2,Q7Z401
Q13501,P82650
Q9Y6E0,Q13405
Q03518,Q99750
Q99816,Q8NEZ2
Q02218,Q9H9B4
Q6IAA8,Q9H7F0
Q07065,Q5BJH7
Q15637,Q9H3F6
Q9H8V3,Q59H18
Q14257,P08559
Q13309,Q8N6T7
O15523,Q96QK1
P13473,O95295
Q13635,Q9UBV7
Q92478,O43306
P04049,O14980
P22607,O43768
O00178,Q9Y4F3
P19320,Q53FZ2
Q02878,Q9HD45
P19320,P26373
Q9H8H2,Q14512
P06748,P11498
P24941,O95425
Q14318,Q9NY72
P40939,Q00059
P27695,Q15649
Q96FW1,P43246
Q71U36,P48448
O00264,Q9UKB3
Q9NWT6,Q9NXW2
O14978,Q9UPP1
Q13310,Q04637
P05412,Q7Z4H7
P79522,O95453
A0FGR8,P03372
P30086,Q9Y2W2
Q9H7B2,Q14690
Q13671,O75886
P62136,Q13315
P51991,O14879
O95393,Q96PJ5
O43567,P20700
O95159,P15151
Q9NVU7,Q14512
P53990,O15405
Q03135,Q69YN4
Q9H2H9,Q9NY65
Q14999,P28070
P13569,P54652
Q92769,P63010
Q9NVV9,Q96SI9
Q9UI36,Q15059
Q13489,P29508
Q86VP6,Q99880
P10275,Q9Y5Y2
Q9GZT3,P42704
P53367,Q9UPW8
P04049,P11802
Q00613,Q14566
Q14240,Q6ZNG0
Q12841,Q5J5C9
Q504Q3,P46778
O60341,Q8IZL8
P00519,P42684
Q8ND24,Q8ND04
O95235,Q5SXM2
Q9UBN7,O00330
Q9P0L0,Q9UBS4
Q9NRW1,Q5JT25
Q15717,Q96IK0
Q9UHD9,P11310
Q9NVC6,P36956
Q99757,Q96CG3
Q13617,Q53RT3
Q9NZI8,P49116
Q9Y244,Q6PJQ5
P01112,Q06481
P34932,O14776
Q96SN8,Q9NRP7
Q9NRD1,P26640
P10412,Q5SSJ5
Q14258,O15213
Q9H1C4,Q8TC07
Q96QF0,O95716
Q7Z2W4,Q9Y2T7
Q96AQ6,Q96TA2
P62753,Q9Y2P8
P11177,Q9NTG7
P30876,Q96A61
Q96AG3,Q96L93
P50750,P46782
O95994,P11413
P14635,Q9NYG5
O00148,Q8IZM8
Q9H4M7,O43707
Q8N386,Q9NZD1
P42574,P45983
Q8IWZ3,P06703
Q0JRZ9,Q9HBM1
P25685,Q96PZ0
Q9UHB6,P62993
P53778,P02808
Q9NVI1,Q9GZR1
Q7Z699,P49639
P20936,P21709
O00255,Q15291
Q70UQ0,Q8N302
P04792,Q8IVW4
P35241,P42765
O14735,Q9Y5B0
P21731,P29033
O75342,Q13106
Q9H9B1,P49788
Q14653,Q9UHD2
Q9NRC8,Q12830
Q12972,Q00444
Q01167,O15060
P35052,P16284
O60383,P68366
Q9UHD9,Q96IV0
Q8IY67,Q6PIJ6
Q01082,P33992
P42858,P36956
Q9BQ90,Q6P1S2
Q9UBB5,Q13112
Q96CS2,Q9Y605
P22102,P09417
Q9H204,Q9H944
O94972,Q7RTS7
O15126,O00559
P19838,P29692
Q9UBU9,Q9UGI8
Q9H6D7,P49327
O95372,P35270
P16444,Q8NHH9
Q8TEM1,O43852
Q96H55,Q9H3U1
Q8TDN6,Q08170
Q16890,Q9P0R6
Q16690,Q92572
Q69YN4,Q8IX01
Q8WVP7,O95498
P21145,Q8TDT2
Q9UDW1,O14548
Q15233,Q9Y575
Q15323,Q8IYE0
P78362,Q9Y520
P27449,P38606
O95831,Q8IXI1
O60885,Q9NXV6
Q9HAU4,P27037
Q8N3V7,Q6WCQ1
P78317,P13010
P46379,P06239
Q09472,Q13243
Q93084,Q9H3K2
Q92841,P51858
Q9Y6K9,P25942
Q9NY12,Q92914
Q6NT76,Q8TAP4
P27482,Q9Y2L9
P62851,Q02543
O94925,Q96DP5
P09651,Q96SI9
O00165,Q9NRW1
P33993,Q06265
P50570,Q14966
P14618,P14859
Q86UK7,Q70UQ0
Q07065,Q14739
P07355,O60739
P07948,Q9NWQ8
P43246,P20585
Q9NQB0,O75897
Q8IWR0,Q02388
Q9UK80,Q9BPZ7
P42858,P35900
Q96H55,P21796
P08034,Q969L2
P84103,P10155
Q9H7H0,P82663
Q15014,Q9UKP3
Q15717,Q15629
P07900,P25705
P24941,P51959
P48634,Q13868
Q9UHD1,P68363
P62805,Q6NZY4
Q13835,P07476
P14854,Q5RI15
P11142,P09471
P46019,Q9Y689
Q9UGR2,O00408
P06576,P07237
Q9Y2Q9,P84103
P19320,P13639
P42224,P29597
P09619,Q13596
O15479,P22492
Q9NRS4,Q9UBS4
Q03252,A8K8P3
Q9HCM3,Q5TZ20
O43395,P62312
P15880,Q16526
Q9NX40,P13073
O00483,P52789
Q9UII2,Q92688
O60493,O14593
Q9UJZ1,Q969S9
O00178,Q16254
Q9GZM8,Q13425
P19525,Q9Y3U8
Q14114,P61019
P49116,P39060
Q9UNP9,P05455
Q8TDN6,Q07020
Q09472,Q6NXE6
Q7L2J0,Q9Y4Z0
O15235,Q9BUJ2
P02751,Q00005
Q15084,P28827
O95390,Q2VWP7
